rank	FP	TP	n_ctrl	n_sig	method
0.196	0.01294665976178146	0.4888010540184453	1931	759	Enrich2
0.198	0.01294665976178146	0.4927536231884058	1931	759	Enrich2
0.2	0.013464526152252718	0.49670619235836627	1931	759	Enrich2
0.202	0.013464526152252718	0.5032938076416338	1931	759	Enrich2
0.204	0.014500258933195235	0.5032938076416338	1931	759	Enrich2
0.206	0.014500258933195235	0.5111989459815547	1931	759	Enrich2
0.208	0.014500258933195235	0.5151515151515151	1931	759	Enrich2
0.21	0.015535991714137753	0.5217391304347826	1931	759	Enrich2
0.212	0.015535991714137753	0.525691699604743	1931	759	Enrich2
0.214	0.01605385810460901	0.530961791831357	1931	759	Enrich2
0.216	0.016571724495080268	0.5375494071146245	1931	759	Enrich2
0.218	0.016571724495080268	0.538866930171278	1931	759	Enrich2
0.22	0.016571724495080268	0.5428194993412385	1931	759	Enrich2
0.222	0.016571724495080268	0.546772068511199	1931	759	Enrich2
0.224	0.017089590885551526	0.549407114624506	1931	759	Enrich2
0.226	0.017607457276022784	0.5520421607378129	1931	759	Enrich2
0.228	0.018643190056965304	0.5573122529644269	1931	759	Enrich2
0.23	0.01967892283790782	0.5625823451910409	1931	759	Enrich2
0.232	0.02019678922837908	0.5652173913043478	1931	759	Enrich2
0.234	0.02019678922837908	0.5665349143610013	1931	759	Enrich2
0.236	0.020714655618850338	0.5704874835309618	1931	759	Enrich2
0.238	0.021232522009321596	0.5744400527009222	1931	759	Enrich2
0.24	0.022268254790264112	0.5810276679841897	1931	759	Enrich2
0.242	0.02278612118073537	0.5836627140974967	1931	759	Enrich2
0.244	0.02330398757120663	0.5876152832674572	1931	759	Enrich2
0.246	0.023821853961677887	0.5902503293807642	1931	759	Enrich2
0.248	0.023821853961677887	0.5942028985507246	1931	759	Enrich2
0.25	0.023821853961677887	0.5968379446640316	1931	759	Enrich2
0.252	0.024857586742620404	0.6021080368906456	1931	759	Enrich2
0.254	0.024857586742620404	0.6073781291172595	1931	759	Enrich2
0.256	0.02641118591403418	0.6100131752305665	1931	759	Enrich2
0.258	0.026929052304505437	0.6126482213438735	1931	759	Enrich2
0.26	0.02848265147591921	0.616600790513834	1931	759	Enrich2
0.262	0.02848265147591921	0.6245059288537549	1931	759	Enrich2
0.264	0.02900051786639047	0.6297760210803689	1931	759	Enrich2
0.266	0.02900051786639047	0.6337285902503293	1931	759	Enrich2
0.268	0.03158984981874676	0.6350461133069829	1931	759	Enrich2
0.27	0.03262558259968928	0.6376811594202898	1931	759	Enrich2
0.272	0.033661315380631794	0.6403162055335968	1931	759	Enrich2
0.274	0.03417918177110305	0.6429512516469038	1931	759	Enrich2
0.276	0.03625064733298809	0.6482213438735178	1931	759	Enrich2
0.278	0.03676851372345935	0.6508563899868248	1931	759	Enrich2
0.28	0.03780424650440187	0.6561264822134387	1931	759	Enrich2
0.282	0.038322112894873125	0.6627140974967062	1931	759	Enrich2
0.284	0.038322112894873125	0.6706192358366272	1931	759	Enrich2
0.286	0.038839979285344384	0.6772068511198946	1931	759	Enrich2
0.288	0.0398757120662869	0.6851119894598156	1931	759	Enrich2
0.29	0.04039357845675816	0.689064558629776	1931	759	Enrich2
0.292	0.041429311237700675	0.689064558629776	1931	759	Enrich2
0.294	0.04194717762817193	0.6903820816864296	1931	759	Enrich2
0.296	0.044018643190056966	0.6956521739130435	1931	759	Enrich2
0.298	0.04505437597099948	0.6956521739130435	1931	759	Enrich2
0.3	0.04660797514241326	0.6982872200263505	1931	759	Enrich2
0.302	0.04816157431382703	0.7022397891963109	1931	759	Enrich2
0.304	0.04816157431382703	0.7061923583662714	1931	759	Enrich2
0.306	0.050233039875712066	0.7114624505928854	1931	759	Enrich2
0.308	0.05126877265665458	0.7140974967061924	1931	759	Enrich2
0.31	0.05178663904712584	0.7167325428194994	1931	759	Enrich2
0.312	0.053340238218539615	0.7206851119894598	1931	759	Enrich2
0.314	0.05489383738995339	0.7233201581027668	1931	759	Enrich2
0.316	0.055929570170895906	0.7259552042160737	1931	759	Enrich2
0.318	0.05748316934230968	0.7285902503293807	1931	759	Enrich2
0.32	0.0585189021232522	0.7338603425559947	1931	759	Enrich2
0.322	0.06007250129466598	0.7378129117259552	1931	759	Enrich2
0.324	0.061626100466079754	0.7417654808959157	1931	759	Enrich2
0.326	0.06214396685655101	0.7430830039525692	1931	759	Enrich2
0.328	0.06266183324702226	0.7457180500658761	1931	759	Enrich2
0.33	0.06369756602796478	0.7470355731225297	1931	759	Enrich2
0.332	0.06421543241843604	0.7509881422924901	1931	759	Enrich2
0.334	0.06525116519937856	0.7549407114624506	1931	759	Enrich2
0.336	0.06732263076126359	0.7562582345191041	1931	759	Enrich2
0.338	0.06784049715173485	0.7628458498023716	1931	759	Enrich2
0.34	0.0683583635422061	0.764163372859025	1931	759	Enrich2
0.342	0.06887622993267736	0.766798418972332	1931	759	Enrich2
0.344	0.0709476954945624	0.766798418972332	1931	759	Enrich2
0.346	0.07301916105644744	0.769433465085639	1931	759	Enrich2
0.348	0.07509062661833248	0.7747035573122529	1931	759	Enrich2
0.35	0.07664422578974625	0.7773386034255599	1931	759	Enrich2
0.352	0.07819782496116003	0.7799736495388669	1931	759	Enrich2
0.354	0.07871569135163128	0.7812911725955204	1931	759	Enrich2
0.356	0.08078715691351632	0.7839262187088274	1931	759	Enrich2
0.358	0.08337648886587261	0.7839262187088274	1931	759	Enrich2
0.36	0.08648368720870016	0.7891963109354414	1931	759	Enrich2
0.362	0.08907301916105645	0.7905138339920948	1931	759	Enrich2
0.364	0.09166235111341274	0.7905138339920948	1931	759	Enrich2
0.366	0.09425168306576903	0.7918313570487484	1931	759	Enrich2
0.368	0.09735888140859658	0.7944664031620553	1931	759	Enrich2
0.37	0.09994821336095287	0.7984189723320159	1931	759	Enrich2
0.372	0.1046090108751942	0.7984189723320159	1931	759	Enrich2
0.374	0.10564474365613671	0.8010540184453228	1931	759	Enrich2
0.376	0.10719834282755049	0.8023715415019763	1931	759	Enrich2
0.378	0.10875194199896426	0.8036890645586298	1931	759	Enrich2
0.38	0.11030554117037804	0.8063241106719368	1931	759	Enrich2
0.382	0.11393060590367685	0.8063241106719368	1931	759	Enrich2
0.384	0.1170378042465044	0.8076416337285902	1931	759	Enrich2
0.386	0.1196271361988607	0.8089591567852438	1931	759	Enrich2
0.388	0.12273433454168825	0.8102766798418972	1931	759	Enrich2
0.39	0.12480580010357328	0.8115942028985508	1931	759	Enrich2
0.392	0.12739513205592956	0.8129117259552042	1931	759	Enrich2
0.394	0.12998446400828587	0.8142292490118577	1931	759	Enrich2
0.396	0.13153806317969963	0.8155467720685112	1931	759	Enrich2
0.398	0.13619886069394097	0.8168642951251647	1931	759	Enrich2
0.4	0.13775245986535473	0.8181818181818182	1931	759	Enrich2
0.402	0.14137752459865355	0.8181818181818182	1931	759	Enrich2
0.404	0.14241325737959606	0.8181818181818182	1931	759	Enrich2
0.406	0.14655618850336613	0.8181818181818182	1931	759	Enrich2
0.408	0.14862765406525116	0.8194993412384717	1931	759	Enrich2
0.41	0.1506991196271362	0.8194993412384717	1931	759	Enrich2
0.412	0.15225271879854999	0.8208168642951251	1931	759	Enrich2
0.414	0.15432418436043502	0.8208168642951251	1931	759	Enrich2
0.416	0.15587778353184878	0.8234519104084321	1931	759	Enrich2
0.418	0.1595028482651476	0.8234519104084321	1931	759	Enrich2
0.42	0.16105644743656136	0.8247694334650857	1931	759	Enrich2
0.422	0.1641636457793889	0.8247694334650857	1931	759	Enrich2
0.424	0.16519937856033143	0.8274044795783926	1931	759	Enrich2
0.426	0.16830657690315898	0.8300395256916996	1931	759	Enrich2
0.428	0.17244950802692904	0.8313570487483531	1931	759	Enrich2
0.43	0.17452097358881408	0.8326745718050066	1931	759	Enrich2
0.432	0.17711030554117038	0.8326745718050066	1931	759	Enrich2
0.434	0.17969963749352666	0.8353096179183136	1931	759	Enrich2
0.436	0.1828068358363542	0.8379446640316206	1931	759	Enrich2
0.438	0.18643190056965303	0.8405797101449275	1931	759	Enrich2
0.44	0.1879854997410668	0.8405797101449275	1931	759	Enrich2
0.442	0.1905748316934231	0.8432147562582345	1931	759	Enrich2
0.444	0.19523562920766444	0.8432147562582345	1931	759	Enrich2
0.446	0.19886069394096323	0.8458498023715415	1931	759	Enrich2
0.448	0.20248575867426205	0.847167325428195	1931	759	Enrich2
0.45	0.20507509062661833	0.847167325428195	1931	759	Enrich2
0.452	0.20870015535991715	0.847167325428195	1931	759	Enrich2
0.454	0.2118073537027447	0.8484848484848485	1931	759	Enrich2
0.456	0.21439668565510098	0.849802371541502	1931	759	Enrich2
0.458	0.21750388399792853	0.8511198945981555	1931	759	Enrich2
0.46	0.21905748316934232	0.8537549407114624	1931	759	Enrich2
0.462	0.2226825479026411	0.855072463768116	1931	759	Enrich2
0.464	0.22734334541688245	0.855072463768116	1931	759	Enrich2
0.466	0.22941481097876748	0.8563899868247694	1931	759	Enrich2
0.468	0.23200414293112376	0.857707509881423	1931	759	Enrich2
0.47	0.23459347488348006	0.8603425559947299	1931	759	Enrich2
0.472	0.23718280683583634	0.8616600790513834	1931	759	Enrich2
0.474	0.24132573795960643	0.8616600790513834	1931	759	Enrich2
0.476	0.24339720352149147	0.8642951251646904	1931	759	Enrich2
0.478	0.2454686690833765	0.8656126482213439	1931	759	Enrich2
0.48	0.2490937338166753	0.8682476943346509	1931	759	Enrich2
0.482	0.25116519937856036	0.8682476943346509	1931	759	Enrich2
0.484	0.25686172967374415	0.8682476943346509	1931	759	Enrich2
0.486	0.25996892801657173	0.8682476943346509	1931	759	Enrich2
0.488	0.2641118591403418	0.8695652173913043	1931	759	Enrich2
0.49	0.2656654583117556	0.8708827404479579	1931	759	Enrich2
0.492	0.26929052304505435	0.8708827404479579	1931	759	Enrich2
0.494	0.2734334541688244	0.8735177865612648	1931	759	Enrich2
0.496	0.276540652511652	0.8761528326745718	1931	759	Enrich2
0.498	0.2791299844640083	0.8761528326745718	1931	759	Enrich2
0.5	0.28327291558777834	0.8787878787878788	1931	759	Enrich2
0.502	0.2874158467115484	0.8801054018445322	1931	759	Enrich2
0.504	0.29104091144484723	0.8840579710144928	1931	759	Enrich2
0.506	0.292594510616261	0.8853754940711462	1931	759	Enrich2
0.508	0.2951838425686173	0.8893280632411067	1931	759	Enrich2
0.51	0.29777317452097357	0.89064558629776025	1931	759	Enrich2
0.512	0.30243397203521494	0.89064558629776025	1931	759	Enrich2
0.514	0.3050233039875712	0.89064558629776025	1931	759	Enrich2
0.516	0.30813050233039874	0.8932806324110671	1931	759	Enrich2
0.518	0.3096841015018125	0.8932806324110671	1931	759	Enrich2
0.52	0.31330916623511135	0.8932806324110671	1931	759	Enrich2
0.522	0.31641636457793887	0.8945981554677207	1931	759	Enrich2
0.524	0.31796996374935266	0.8945981554677207	1931	759	Enrich2
0.526	0.31952356292076645	0.8959156785243741	1931	759	Enrich2
0.528	0.3221128948731227	0.8959156785243741	1931	759	Enrich2
0.53	0.3252200932159503	0.8972332015810277	1931	759	Enrich2
0.532	0.3283272915587778	0.8985507246376812	1931	759	Enrich2
0.534	0.33039875712066286	0.8998682476943346	1931	759	Enrich2
0.536	0.33195235629207664	0.9011857707509882	1931	759	Enrich2
0.538	0.3350595546349042	0.9011857707509882	1931	759	Enrich2
0.54	0.338684619368203	0.9011857707509882	1931	759	Enrich2
0.542	0.3412739513205593	0.9011857707509882	1931	759	Enrich2
0.544	0.3454168824443294	0.9011857707509882	1931	759	Enrich2
0.546	0.3474883480062144	0.9011857707509882	1931	759	Enrich2
0.548	0.3516312791299845	0.9025032938076416	1931	759	Enrich2
0.55	0.3562920766442258	0.9025032938076416	1931	759	Enrich2
0.552	0.3578456758156396	0.9038208168642952	1931	759	Enrich2
0.554	0.3593992749870533	0.9051383399209486	1931	759	Enrich2
0.556	0.36198860693940965	0.9077733860342556	1931	759	Enrich2
0.558	0.3625064733298809	0.9090909090909091	1931	759	Enrich2
0.56	0.3650958052822372	0.9090909090909091	1931	759	Enrich2
0.562	0.368720870015536	0.9090909090909091	1931	759	Enrich2
0.564	0.3723459347488348	0.9090909090909091	1931	759	Enrich2
0.566	0.3759709994821336	0.9104084321475626	1931	759	Enrich2
0.568	0.3785603314344899	0.9130434782608695	1931	759	Enrich2
0.57	0.38063179699637495	0.9143610013175231	1931	759	Enrich2
0.572	0.38270326255826	0.9156785243741765	1931	759	Enrich2
0.574	0.38373899533920247	0.9169960474308301	1931	759	Enrich2
0.576	0.3863283272915588	0.9169960474308301	1931	759	Enrich2
0.578	0.3889176592439151	0.9209486166007905	1931	759	Enrich2
0.58	0.3920248575867426	0.9209486166007905	1931	759	Enrich2
0.582	0.39461418953909894	0.922266139657444	1931	759	Enrich2
0.584	0.3972035214914552	0.924901185770751	1931	759	Enrich2
0.586	0.3997928534438115	0.924901185770751	1931	759	Enrich2
0.588	0.4013464526152253	0.924901185770751	1931	759	Enrich2
0.59	0.40290005178663907	0.9262187088274044	1931	759	Enrich2
0.592	0.4049715173485241	0.9262187088274044	1931	759	Enrich2
0.594	0.4075608493008804	0.9262187088274044	1931	759	Enrich2
0.596	0.4111859140341792	0.927536231884058	1931	759	Enrich2
0.598	0.41532884515794927	0.927536231884058	1931	759	Enrich2
0.6	0.4184360435007768	0.927536231884058	1931	759	Enrich2
0.602	0.42102537545313307	0.9288537549407114	1931	759	Enrich2
0.604	0.4246504401864319	0.9288537549407114	1931	759	Enrich2
0.606	0.4267219057483169	0.930171277997365	1931	759	Enrich2
0.608	0.430864836872087	0.930171277997365	1931	759	Enrich2
0.61	0.4324184360435008	0.930171277997365	1931	759	Enrich2
0.612	0.4344899016053858	0.930171277997365	1931	759	Enrich2
0.614	0.4375970999482134	0.930171277997365	1931	759	Enrich2
0.616	0.44018643190056966	0.9314888010540184	1931	759	Enrich2
0.618	0.4453650958052822	0.9314888010540184	1931	759	Enrich2
0.62	0.4484722941481098	0.9314888010540184	1931	759	Enrich2
0.622	0.4520973588814086	0.9314888010540184	1931	759	Enrich2
0.624	0.4572760227861212	0.9314888010540184	1931	759	Enrich2
0.626	0.45986535473847745	0.932806324110672	1931	759	Enrich2
0.628	0.4624546866908338	0.932806324110672	1931	759	Enrich2
0.63	0.46607975142413255	0.932806324110672	1931	759	Enrich2
0.632	0.4671154842050751	0.9354413702239789	1931	759	Enrich2
0.634	0.47125841532884516	0.9354413702239789	1931	759	Enrich2
0.636	0.47384774728120144	0.9354413702239789	1931	759	Enrich2
0.638	0.47643707923355777	0.9367588932806324	1931	759	Enrich2
0.64	0.47902641118591405	0.9367588932806324	1931	759	Enrich2
0.642	0.4842050750906266	0.9380764163372859	1931	759	Enrich2
0.644	0.48679440704298294	0.9380764163372859	1931	759	Enrich2
0.646	0.4893837389953392	0.9380764163372859	1931	759	Enrich2
0.648	0.4919730709476955	0.9380764163372859	1931	759	Enrich2
0.65	0.49456240290005177	0.9380764163372859	1931	759	Enrich2
0.652	0.49870533402382183	0.9380764163372859	1931	759	Enrich2
0.654	0.502848265147592	0.9380764163372859	1931	759	Enrich2
0.656	0.5044018643190057	0.9380764163372859	1931	759	Enrich2
0.658	0.506991196271362	0.9393939393939394	1931	759	Enrich2
0.66	0.509062661833247	0.9393939393939394	1931	759	Enrich2
0.662	0.5116519937856033	0.9420289855072463	1931	759	Enrich2
0.664	0.5137234593474883	0.9420289855072463	1931	759	Enrich2
0.666	0.5168306576903159	0.9420289855072463	1931	759	Enrich2
0.668	0.5199378560331435	0.9420289855072463	1931	759	Enrich2
0.67	0.523045054375971	0.9433465085638999	1931	759	Enrich2
0.672	0.5240807871569135	0.9433465085638999	1931	759	Enrich2
0.674	0.5277058518902124	0.9433465085638999	1931	759	Enrich2
0.676	0.5297773174520973	0.9446640316205533	1931	759	Enrich2
0.678	0.5323666494044537	0.9459815546772069	1931	759	Enrich2
0.68	0.5365095805282237	0.9459815546772069	1931	759	Enrich2
0.682	0.5390989124805801	0.9472990777338604	1931	759	Enrich2
0.684	0.5401346452615226	0.9486166007905138	1931	759	Enrich2
0.686	0.5422061108234075	0.9499341238471674	1931	759	Enrich2
0.688	0.5437597099948214	0.9499341238471674	1931	759	Enrich2
0.69	0.5489383738995339	0.9499341238471674	1931	759	Enrich2
0.692	0.5515277058518903	0.9499341238471674	1931	759	Enrich2
0.694	0.5546349041947177	0.9512516469038208	1931	759	Enrich2
0.696	0.5572242361470741	0.9525691699604744	1931	759	Enrich2
0.698	0.5613671672708441	0.9525691699604744	1931	759	Enrich2
0.7	0.5639564992232005	0.9525691699604744	1931	759	Enrich2
0.702	0.5660279647850854	0.9525691699604744	1931	759	Enrich2
0.704	0.5696530295183843	0.9538866930171278	1931	759	Enrich2
0.706	0.5737959606421543	0.9538866930171278	1931	759	Enrich2
0.708	0.5763852925945107	0.9538866930171278	1931	759	Enrich2
0.71	0.581046090108752	0.9538866930171278	1931	759	Enrich2
0.712	0.5846711548420508	0.9552042160737813	1931	759	Enrich2
0.714	0.585189021232522	0.9552042160737813	1931	759	Enrich2
0.716	0.5867426204039358	0.9552042160737813	1931	759	Enrich2
0.718	0.5898498187467633	0.9552042160737813	1931	759	Enrich2
0.72	0.5924391506991197	0.9565217391304348	1931	759	Enrich2
0.722	0.5965820818228897	0.9565217391304348	1931	759	Enrich2
0.724	0.599171413775246	0.9565217391304348	1931	759	Enrich2
0.726	0.601242879337131	0.9565217391304348	1931	759	Enrich2
0.728	0.6064215432418436	0.9578392621870883	1931	759	Enrich2
0.73	0.6079751424132573	0.9578392621870883	1931	759	Enrich2
0.732	0.6110823407560849	0.9591567852437418	1931	759	Enrich2
0.734	0.6136716727084413	0.9591567852437418	1931	759	Enrich2
0.736	0.6162610046607975	0.9591567852437418	1931	759	Enrich2
0.738	0.6183324702226826	0.9591567852437418	1931	759	Enrich2
0.74	0.6214396685655101	0.9591567852437418	1931	759	Enrich2
0.742	0.6235111341273951	0.9591567852437418	1931	759	Enrich2
0.744	0.625064733298809	0.9591567852437418	1931	759	Enrich2
0.746	0.6276540652511652	0.9591567852437418	1931	759	Enrich2
0.748	0.6286897980321077	0.9591567852437418	1931	759	Enrich2
0.75	0.631279129984464	0.9591567852437418	1931	759	Enrich2
0.752	0.6343863283272916	0.9591567852437418	1931	759	Enrich2
0.754	0.6390471258415329	0.9591567852437418	1931	759	Enrich2
0.756	0.6411185914034179	0.9591567852437418	1931	759	Enrich2
0.758	0.6442257897462454	0.9604743083003953	1931	759	Enrich2
0.76	0.6468151216986018	0.9631093544137023	1931	759	Enrich2
0.762	0.6483687208700155	0.9631093544137023	1931	759	Enrich2
0.764	0.6499223200414294	0.9631093544137023	1931	759	Enrich2
0.766	0.6551009839461419	0.9631093544137023	1931	759	Enrich2
0.768	0.6582081822889695	0.9644268774703557	1931	759	Enrich2
0.77	0.6607975142413257	0.9644268774703557	1931	759	Enrich2
0.772	0.665458311755567	0.9644268774703557	1931	759	Enrich2
0.774	0.6706369756602797	0.9644268774703557	1931	759	Enrich2
0.776	0.6742620403935785	0.9644268774703557	1931	759	Enrich2
0.778	0.6763335059554635	0.9644268774703557	1931	759	Enrich2
0.78	0.6789228379078198	0.9644268774703557	1931	759	Enrich2
0.782	0.6809943034697048	0.9644268774703557	1931	759	Enrich2
0.784	0.6825479026411186	0.9644268774703557	1931	759	Enrich2
0.786	0.6856551009839461	0.9644268774703557	1931	759	Enrich2
0.788	0.6887622993267737	0.9644268774703557	1931	759	Enrich2
0.79	0.69135163127913	0.9644268774703557	1931	759	Enrich2
0.792	0.6944588296219575	0.9644268774703557	1931	759	Enrich2
0.794	0.6965302951838426	0.9657444005270093	1931	759	Enrich2
0.796	0.6980838943552563	0.9683794466403162	1931	759	Enrich2
0.798	0.7006732263076126	0.9683794466403162	1931	759	Enrich2
0.8	0.7048161574313827	0.9683794466403162	1931	759	Enrich2
0.802	0.707405489383739	0.9683794466403162	1931	759	Enrich2
0.804	0.7105126877265665	0.9683794466403162	1931	759	Enrich2
0.806	0.7136198860693941	0.9696969696969697	1931	759	Enrich2
0.808	0.7162092180217504	0.9710144927536232	1931	759	Enrich2
0.81	0.7198342827550492	0.9710144927536232	1931	759	Enrich2
0.812	0.721387881926463	0.9710144927536232	1931	759	Enrich2
0.814	0.7224236147074055	0.9723320158102767	1931	759	Enrich2
0.816	0.725530813050233	0.9723320158102767	1931	759	Enrich2
0.818	0.7276022786121181	0.9736495388669302	1931	759	Enrich2
0.82	0.7307094769549456	0.9749670619235836	1931	759	Enrich2
0.822	0.7353702744691869	0.9749670619235836	1931	759	Enrich2
0.824	0.739513205592957	0.9749670619235836	1931	759	Enrich2
0.826	0.7441740031071984	0.9749670619235836	1931	759	Enrich2
0.828	0.7488348006214397	0.9762845849802372	1931	759	Enrich2
0.83	0.7519419989642672	0.9762845849802372	1931	759	Enrich2
0.832	0.7545313309166235	0.9776021080368906	1931	759	Enrich2
0.834	0.7576385292594511	0.9789196310935442	1931	759	Enrich2
0.836	0.7602278612118073	0.9802371541501976	1931	759	Enrich2
0.838	0.7622993267736924	0.9815546772068511	1931	759	Enrich2
0.84	0.7643707923355775	0.9815546772068511	1931	759	Enrich2
0.842	0.7659243915069912	0.9815546772068511	1931	759	Enrich2
0.844	0.7685137234593475	0.9815546772068511	1931	759	Enrich2
0.846	0.7721387881926463	0.9815546772068511	1931	759	Enrich2
0.848	0.7757638529259451	0.9828722002635046	1931	759	Enrich2
0.85	0.7788710512687727	0.9828722002635046	1931	759	Enrich2
