test	num_na	corr_pearson	corr_spearman	sim	rep	rd	mode
ENRICH2_effects	0	0.7401327543041932	0.6928410313988158	sim1	rep1	rd3	pos
ROSACE_effects	366	0.8634683526383623	0.8069797951032673	sim1	rep1	rd3	pos
ROSACENP_effects	366	0.59630898333584	0.6952041789528746	sim1	rep1	rd3	pos
SLR_effects	366	0.8064989918986603	0.7812621877157908	sim1	rep1	rd3	pos
EDGER_effects	0	0.7744908052053956	0.7530331607135874	sim1	rep1	rd3	pos
LIMMA_effects	0	0.7779653927366378	0.7707356494232412	sim1	rep1	rd3	pos
DIMSUM_effects	927	0.505032941142625	0.4756988975539904	sim1	rep1	rd3	pos
ENRICH2_effects	0	0.7272436781287348	0.6866288626886182	sim10	rep1	rd3	pos
ROSACE_effects	392	0.8591293713001618	0.8199271659008155	sim10	rep1	rd3	pos
ROSACENP_effects	392	0.592355345622164	0.6905199248124851	sim10	rep1	rd3	pos
SLR_effects	392	0.8059190584903339	0.7919595863955038	sim10	rep1	rd3	pos
EDGER_effects	0	0.7702365117025092	0.7594384170274812	sim10	rep1	rd3	pos
LIMMA_effects	0	0.7786594238641228	0.7782873587519921	sim10	rep1	rd3	pos
DIMSUM_effects	895	0.4961996234043313	0.4745182397792164	sim10	rep1	rd3	pos
ENRICH2_effects	0	0.7368874272253023	0.6969466374735709	sim2	rep1	rd3	pos
ROSACE_effects	397	0.859550763905504	0.8126853781663642	sim2	rep1	rd3	pos
ROSACENP_effects	397	0.6188975154417067	0.7166082834579349	sim2	rep1	rd3	pos
SLR_effects	397	0.8056839007881903	0.7874339179604939	sim2	rep1	rd3	pos
EDGER_effects	0	0.7750826010636004	0.7648811544753701	sim2	rep1	rd3	pos
LIMMA_effects	0	0.7776270353684567	0.7796174347937995	sim2	rep1	rd3	pos
DIMSUM_effects	898	0.4892708609599097	0.4674786247989368	sim2	rep1	rd3	pos
ENRICH2_effects	0	0.7329113225840884	0.6432329952728914	sim3	rep1	rd3	pos
ROSACE_effects	365	0.8511899896272912	0.7723756756448253	sim3	rep1	rd3	pos
ROSACENP_effects	365	0.6260626957205273	0.6922167061786234	sim3	rep1	rd3	pos
SLR_effects	365	0.7847931210851923	0.744598030506334	sim3	rep1	rd3	pos
EDGER_effects	0	0.7687083786557741	0.7268268065919634	sim3	rep1	rd3	pos
LIMMA_effects	0	0.7598806779501822	0.7356556268991643	sim3	rep1	rd3	pos
DIMSUM_effects	849	0.4814065396345713	0.4426713484153818	sim3	rep1	rd3	pos
ENRICH2_effects	0	0.7375296525682653	0.6774122700147011	sim4	rep1	rd3	pos
ROSACE_effects	363	0.8567292010340124	0.7997741135402541	sim4	rep1	rd3	pos
ROSACENP_effects	363	0.6174794955242359	0.7085142443647876	sim4	rep1	rd3	pos
SLR_effects	363	0.7979149370138355	0.774560509844911	sim4	rep1	rd3	pos
EDGER_effects	0	0.7757478478296178	0.7582255140328583	sim4	rep1	rd3	pos
LIMMA_effects	0	0.7797176091455102	0.7739063948426385	sim4	rep1	rd3	pos
DIMSUM_effects	879	0.47532157824962545	0.4412570206010157	sim4	rep1	rd3	pos
ENRICH2_effects	0	0.7291670961729473	0.702995154432433	sim5	rep1	rd3	pos
ROSACE_effects	415	0.8566278032932386	0.8296110577249535	sim5	rep1	rd3	pos
ROSACENP_effects	415	0.5847489534795414	0.7033580058259389	sim5	rep1	rd3	pos
SLR_effects	415	0.8066967007504299	0.8032858021377719	sim5	rep1	rd3	pos
EDGER_effects	0	0.7659903033729516	0.7685924751042523	sim5	rep1	rd3	pos
LIMMA_effects	0	0.7707954426000007	0.7857283263386491	sim5	rep1	rd3	pos
DIMSUM_effects	909	0.4871922957294131	0.46846359955089417	sim5	rep1	rd3	pos
ENRICH2_effects	0	0.745675981660565	0.7012796404019228	sim6	rep1	rd3	pos
ROSACE_effects	355	0.8662778568988109	0.8152298727765809	sim6	rep1	rd3	pos
ROSACENP_effects	355	0.6127308485109783	0.7122048867310308	sim6	rep1	rd3	pos
SLR_effects	355	0.809612274762865	0.7889328211267471	sim6	rep1	rd3	pos
EDGER_effects	0	0.7921530049768549	0.775031493490694	sim6	rep1	rd3	pos
LIMMA_effects	0	0.7878909661623713	0.7838612812099525	sim6	rep1	rd3	pos
DIMSUM_effects	864	0.49096194860356135	0.45585561226302634	sim6	rep1	rd3	pos
ENRICH2_effects	0	0.7418603129363572	0.6947882229767685	sim7	rep1	rd3	pos
ROSACE_effects	415	0.8581848675838887	0.8130335536508676	sim7	rep1	rd3	pos
ROSACENP_effects	415	0.6149325743897073	0.718825231120791	sim7	rep1	rd3	pos
SLR_effects	415	0.800878706597605	0.7861425322661665	sim7	rep1	rd3	pos
EDGER_effects	0	0.7778915111877666	0.7651389881672325	sim7	rep1	rd3	pos
LIMMA_effects	0	0.7779994631297396	0.7786940951891921	sim7	rep1	rd3	pos
DIMSUM_effects	925	0.48379701748739673	0.4594908934036834	sim7	rep1	rd3	pos
ENRICH2_effects	0	0.7341468050814058	0.6897031547576977	sim8	rep1	rd3	pos
ROSACE_effects	377	0.8596225615729604	0.8121801094341872	sim8	rep1	rd3	pos
ROSACENP_effects	377	0.593603176302509	0.6925197028224338	sim8	rep1	rd3	pos
SLR_effects	377	0.79899818991847	0.7830435725721746	sim8	rep1	rd3	pos
EDGER_effects	0	0.7682680172229738	0.7604408412409117	sim8	rep1	rd3	pos
LIMMA_effects	0	0.7750509808493047	0.7750848700150929	sim8	rep1	rd3	pos
DIMSUM_effects	898	0.47966301190938737	0.45295341644316567	sim8	rep1	rd3	pos
ENRICH2_effects	0	0.7372068332913095	0.6980791705355235	sim9	rep1	rd3	pos
ROSACE_effects	379	0.8625877604401356	0.8144376974150741	sim9	rep1	rd3	pos
ROSACENP_effects	379	0.6123494782000612	0.7138228613906024	sim9	rep1	rd3	pos
SLR_effects	379	0.807531562956446	0.7891297725916981	sim9	rep1	rd3	pos
EDGER_effects	0	0.7786654518114932	0.7674908778992425	sim9	rep1	rd3	pos
LIMMA_effects	0	0.7829835683068128	0.7811272326927662	sim9	rep1	rd3	pos
DIMSUM_effects	926	0.47835663376507054	0.4564110578160463	sim9	rep1	rd3	pos
ENRICH2_effects	0	0.8766062321259991	0.845729861556948	sim1	rep3	rd1	pos
ROSACE_effects	27	0.9013670050819776	0.8538389533673729	sim1	rep3	rd1	pos
ROSACENP_effects	27	0.8437592092606024	0.8330911411272998	sim1	rep3	rd1	pos
SLR_effects	27	0.8864177438100324	0.8458710335275896	sim1	rep3	rd1	pos
EDGER_effects	0	0.8948455110299602	0.8462739992072231	sim1	rep3	rd1	pos
LIMMA_effects	0	0.8646790332074256	0.8407131526984133	sim1	rep3	rd1	pos
DIMSUM_effects	1517	0.7419080742885286	0.6016327875130345	sim1	rep3	rd1	pos
ENRICH2_effects	0	0.8757244919968318	0.8538790197094439	sim10	rep3	rd1	pos
ROSACE_effects	18	0.8999825168558139	0.8643926111844078	sim10	rep3	rd1	pos
ROSACENP_effects	18	0.844746286766866	0.8418490432943319	sim10	rep3	rd1	pos
SLR_effects	18	0.8851094350310118	0.8547862912617484	sim10	rep3	rd1	pos
EDGER_effects	0	0.8900589701525587	0.8539598487578935	sim10	rep3	rd1	pos
LIMMA_effects	0	0.8653349689598157	0.850946054342744	sim10	rep3	rd1	pos
DIMSUM_effects	1529	0.718813627183286	0.6135767824640734	sim10	rep3	rd1	pos
ENRICH2_effects	0	0.8747256615159625	0.847046416780598	sim2	rep3	rd1	pos
ROSACE_effects	21	0.8986387296262976	0.8536501053460113	sim2	rep3	rd1	pos
ROSACENP_effects	21	0.8236432601341397	0.8291943135677665	sim2	rep3	rd1	pos
SLR_effects	21	0.8823927684969074	0.8459163718727408	sim2	rep3	rd1	pos
EDGER_effects	0	0.8904209369835049	0.8470360741908844	sim2	rep3	rd1	pos
LIMMA_effects	0	0.8642145330549199	0.8449029622856598	sim2	rep3	rd1	pos
DIMSUM_effects	1532	0.7189774715557676	0.5969033527058661	sim2	rep3	rd1	pos
ENRICH2_effects	0	0.8678392291158737	0.8135195033496927	sim3	rep3	rd1	pos
ROSACE_effects	15	0.8973461988155219	0.8205056080350683	sim3	rep3	rd1	pos
ROSACENP_effects	15	0.8517874959584337	0.8064061293374375	sim3	rep3	rd1	pos
SLR_effects	15	0.8759090000424247	0.8133310336138584	sim3	rep3	rd1	pos
EDGER_effects	0	0.8878335768791819	0.8111382454610884	sim3	rep3	rd1	pos
LIMMA_effects	0	0.8560390876665964	0.8114182926247655	sim3	rep3	rd1	pos
DIMSUM_effects	1303	0.7125307263448062	0.5345077101885489	sim3	rep3	rd1	pos
ENRICH2_effects	0	0.8714967832116729	0.8327660273337828	sim4	rep3	rd1	pos
ROSACE_effects	21	0.8967029053503137	0.8376677996433877	sim4	rep3	rd1	pos
ROSACENP_effects	21	0.831693298988313	0.8178188881202069	sim4	rep3	rd1	pos
SLR_effects	21	0.8793694426895947	0.8295490417627003	sim4	rep3	rd1	pos
EDGER_effects	0	0.8869685824897616	0.8319057398062981	sim4	rep3	rd1	pos
LIMMA_effects	0	0.8604749197482388	0.828251420882049	sim4	rep3	rd1	pos
DIMSUM_effects	1404	0.706855603595784	0.5738688641353551	sim4	rep3	rd1	pos
ENRICH2_effects	0	0.8754904749572087	0.8613671258621883	sim5	rep3	rd1	pos
ROSACE_effects	27	0.8968115172688893	0.870043306851512	sim5	rep3	rd1	pos
ROSACENP_effects	27	0.8252646763970197	0.8436679930217789	sim5	rep3	rd1	pos
SLR_effects	27	0.8827736685744721	0.860077666962154	sim5	rep3	rd1	pos
EDGER_effects	0	0.885971936760171	0.8583135042850067	sim5	rep3	rd1	pos
LIMMA_effects	0	0.8659571110674842	0.8579115982089083	sim5	rep3	rd1	pos
DIMSUM_effects	1588	0.7388413003219249	0.6428118592654684	sim5	rep3	rd1	pos
ENRICH2_effects	0	0.8771704509983884	0.8440189722661932	sim6	rep3	rd1	pos
ROSACE_effects	23	0.901996453641275	0.8517879141855614	sim6	rep3	rd1	pos
ROSACENP_effects	23	0.8435122493254966	0.8319573648970398	sim6	rep3	rd1	pos
SLR_effects	23	0.8861761954552799	0.8439334103220277	sim6	rep3	rd1	pos
EDGER_effects	0	0.8912891160940649	0.8448895491731349	sim6	rep3	rd1	pos
LIMMA_effects	0	0.8665424622675552	0.8402366989109435	sim6	rep3	rd1	pos
DIMSUM_effects	1475	0.7393877631013437	0.6092941265091577	sim6	rep3	rd1	pos
ENRICH2_effects	0	0.8753786937216351	0.8494383807969043	sim7	rep3	rd1	pos
ROSACE_effects	27	0.8974446421533689	0.8560828579391742	sim7	rep3	rd1	pos
ROSACENP_effects	27	0.8354825883679559	0.8330042318006787	sim7	rep3	rd1	pos
SLR_effects	27	0.882817788054809	0.8482169168151746	sim7	rep3	rd1	pos
EDGER_effects	0	0.8913203169927564	0.850116605318452	sim7	rep3	rd1	pos
LIMMA_effects	0	0.8640585461180803	0.8451130281075151	sim7	rep3	rd1	pos
DIMSUM_effects	1459	0.7384729820282279	0.6160050590785651	sim7	rep3	rd1	pos
ENRICH2_effects	0	0.8731971191645217	0.8456502559082439	sim8	rep3	rd1	pos
ROSACE_effects	19	0.8978103096826017	0.8535172905634381	sim8	rep3	rd1	pos
ROSACENP_effects	19	0.8466443584693079	0.8350252176163507	sim8	rep3	rd1	pos
SLR_effects	19	0.8818868597561648	0.8455751840490451	sim8	rep3	rd1	pos
EDGER_effects	0	0.8869594069627176	0.8466583760602608	sim8	rep3	rd1	pos
LIMMA_effects	0	0.8621329164922308	0.8414685492742026	sim8	rep3	rd1	pos
DIMSUM_effects	1542	0.7126099883003838	0.5991740898085626	sim8	rep3	rd1	pos
ENRICH2_effects	0	0.8737420227090987	0.8520408522833524	sim9	rep3	rd1	pos
ROSACE_effects	15	0.8989029741474481	0.8593447599811347	sim9	rep3	rd1	pos
ROSACENP_effects	15	0.8431838273115003	0.8403674950416608	sim9	rep3	rd1	pos
SLR_effects	15	0.8836182754872778	0.8516845702170898	sim9	rep3	rd1	pos
EDGER_effects	0	0.8901415504296482	0.8510719059811257	sim9	rep3	rd1	pos
LIMMA_effects	0	0.8622948527110719	0.8481219018829892	sim9	rep3	rd1	pos
DIMSUM_effects	1502	0.7487047295527532	0.6271388412220337	sim9	rep3	rd1	pos
ENRICH2_effects	0	0.8803038360606246	0.8333682308564072	sim1	rep3	rd3	pos
ROSACE_effects	10	0.9259605659443424	0.8669948110723755	sim1	rep3	rd3	pos
ROSACENP_effects	10	0.865772690689389	0.845955561431123	sim1	rep3	rd3	pos
SLR_effects	10	0.8840673958914246	0.8453346329735697	sim1	rep3	rd3	pos
EDGER_effects	0	0.9055708463645636	0.8510064790965232	sim1	rep3	rd3	pos
LIMMA_effects	0	0.85729831245356	0.8379011825195127	sim1	rep3	rd3	pos
DIMSUM_effects	128	0.661040340083139	0.6209039539994384	sim1	rep3	rd3	pos
ENRICH2_effects	0	0.875053504087399	0.841721445540587	sim10	rep3	rd3	pos
ROSACE_effects	6	0.9207590429736566	0.8747663097049175	sim10	rep3	rd3	pos
ROSACENP_effects	6	0.8553704098163919	0.8502746279886337	sim10	rep3	rd3	pos
SLR_effects	6	0.8801736787286204	0.8546235158589389	sim10	rep3	rd3	pos
EDGER_effects	0	0.9024188503826428	0.8599681964064679	sim10	rep3	rd3	pos
LIMMA_effects	0	0.8503873273549334	0.8444089755821717	sim10	rep3	rd3	pos
DIMSUM_effects	108	0.6615963905668482	0.6285236804772576	sim10	rep3	rd3	pos
ENRICH2_effects	0	0.8805381461021154	0.8417418534805062	sim2	rep3	rd3	pos
ROSACE_effects	5	0.9225898014708556	0.87501972440885	sim2	rep3	rd3	pos
ROSACENP_effects	5	0.8659598358569969	0.8570838999969412	sim2	rep3	rd3	pos
SLR_effects	5	0.881784718539307	0.85575263288905	sim2	rep3	rd3	pos
EDGER_effects	0	0.9047815974392452	0.859104860644392	sim2	rep3	rd3	pos
LIMMA_effects	0	0.8541651376486876	0.8467998780756493	sim2	rep3	rd3	pos
DIMSUM_effects	140	0.6539889716327635	0.6277611987719246	sim2	rep3	rd3	pos
ENRICH2_effects	0	0.8774809983836428	0.7983203434196204	sim3	rep3	rd3	pos
ROSACE_effects	5	0.925302010827141	0.8370670023733902	sim3	rep3	rd3	pos
ROSACENP_effects	5	0.8695997324829072	0.819679284801098	sim3	rep3	rd3	pos
SLR_effects	5	0.8814152162770024	0.820813144026033	sim3	rep3	rd3	pos
EDGER_effects	0	0.9090409679131785	0.8229489093078316	sim3	rep3	rd3	pos
LIMMA_effects	0	0.8520088352352102	0.8144774412162671	sim3	rep3	rd3	pos
DIMSUM_effects	105	0.6537408794644753	0.5892405197545941	sim3	rep3	rd3	pos
ENRICH2_effects	0	0.8861062091261591	0.8221720023507204	sim4	rep3	rd3	pos
ROSACE_effects	10	0.9246811755503918	0.853785699052331	sim4	rep3	rd3	pos
ROSACENP_effects	10	0.8558144582496175	0.8333446211189183	sim4	rep3	rd3	pos
SLR_effects	10	0.8841977659611676	0.8374966394375221	sim4	rep3	rd3	pos
EDGER_effects	0	0.9089401931852044	0.8431285821475178	sim4	rep3	rd3	pos
LIMMA_effects	0	0.8535131413090576	0.8300647110284699	sim4	rep3	rd3	pos
DIMSUM_effects	125	0.6716231264049337	0.6246377260831059	sim4	rep3	rd3	pos
ENRICH2_effects	0	0.8758549715739353	0.8501934887504675	sim5	rep3	rd3	pos
ROSACE_effects	15	0.9215780385024324	0.8816395209722537	sim5	rep3	rd3	pos
ROSACENP_effects	15	0.8614287911251646	0.8581033800854093	sim5	rep3	rd3	pos
SLR_effects	15	0.8836619623822302	0.8611933569078818	sim5	rep3	rd3	pos
EDGER_effects	0	0.9006291587039942	0.8662032991384465	sim5	rep3	rd3	pos
LIMMA_effects	0	0.854456073647101	0.850090144881228	sim5	rep3	rd3	pos
DIMSUM_effects	112	0.6420224156364439	0.619579530094109	sim5	rep3	rd3	pos
ENRICH2_effects	0	0.876250075587192	0.8312937618198902	sim6	rep3	rd3	pos
ROSACE_effects	10	0.9227974636840542	0.867844332263487	sim6	rep3	rd3	pos
ROSACENP_effects	10	0.8634793758053342	0.8476142524203839	sim6	rep3	rd3	pos
SLR_effects	10	0.88410015566806	0.8474876453613603	sim6	rep3	rd3	pos
EDGER_effects	0	0.9016244975622278	0.8510303100454064	sim6	rep3	rd3	pos
LIMMA_effects	0	0.854916445648745	0.8383113872452599	sim6	rep3	rd3	pos
DIMSUM_effects	125	0.6423200530295586	0.6122553951620977	sim6	rep3	rd3	pos
ENRICH2_effects	0	0.8835736468097496	0.838171060127533	sim7	rep3	rd3	pos
ROSACE_effects	7	0.9214328603732772	0.8728645472469454	sim7	rep3	rd3	pos
ROSACENP_effects	7	0.8566580912531689	0.8499789342938703	sim7	rep3	rd3	pos
SLR_effects	7	0.879473225146598	0.8513131132222648	sim7	rep3	rd3	pos
EDGER_effects	0	0.9039135606488508	0.8557928686135506	sim7	rep3	rd3	pos
LIMMA_effects	0	0.8488543423933456	0.8408625665902325	sim7	rep3	rd3	pos
DIMSUM_effects	125	0.6622729251301422	0.625705328522728	sim7	rep3	rd3	pos
ENRICH2_effects	0	0.8797703085120983	0.8341946032675385	sim8	rep3	rd3	pos
ROSACE_effects	7	0.926167749277212	0.8688219967995586	sim8	rep3	rd3	pos
ROSACENP_effects	7	0.8618833596458098	0.8468006882551745	sim8	rep3	rd3	pos
SLR_effects	7	0.8874558833610354	0.8495892668868339	sim8	rep3	rd3	pos
EDGER_effects	0	0.9077959896840084	0.8523792444694984	sim8	rep3	rd3	pos
LIMMA_effects	0	0.8565367232683122	0.8396152409398915	sim8	rep3	rd3	pos
DIMSUM_effects	129	0.647058517698053	0.627215512981883	sim8	rep3	rd3	pos
ENRICH2_effects	0	0.8780231128173439	0.8355701776797535	sim9	rep3	rd3	pos
ROSACE_effects	9	0.9211251427680888	0.8745715021626598	sim9	rep3	rd3	pos
ROSACENP_effects	9	0.8566047100832646	0.851678818093604	sim9	rep3	rd3	pos
SLR_effects	9	0.8823199807754375	0.856555894030894	sim9	rep3	rd3	pos
EDGER_effects	0	0.9051065152095388	0.8597187104921807	sim9	rep3	rd3	pos
LIMMA_effects	0	0.8512189131805415	0.845588062377393	sim9	rep3	rd3	pos
DIMSUM_effects	117	0.6508882344648832	0.6172616306855011	sim9	rep3	rd3	pos
