test_cutoff	FP	TP	n_ctrl	n_sig	method
0.14	0.03160270880361174	0.3165266106442577	443	1071	mutscan(limma)
0.15	0.03160270880361174	0.32679738562091504	443	1071	mutscan(limma)
0.16	0.04288939051918736	0.3314659197012138	443	1071	mutscan(limma)
0.17	0.045146726862302484	0.3408029878618114	443	1071	mutscan(limma)
0.18	0.04740406320541761	0.3464052287581699	443	1071	mutscan(limma)
0.19	0.05191873589164785	0.3510737628384687	443	1071	mutscan(limma)
0.2	0.05417607223476298	0.3604108309990663	443	1071	mutscan(limma)
0	0	0	443	1071	DiMSum
0.01	0.04740406320541761	0.20168067226890757	443	1071	DiMSum
0.02	0.07674943566591422	0.2689075630252101	443	1071	DiMSum
0.03	0.10158013544018059	0.2987861811391223	443	1071	DiMSum
0.04	0.11512415349887133	0.32866479925303455	443	1071	DiMSum
0.05	0.13769751693002258	0.35480859010270777	443	1071	DiMSum
0.06	0.1489841986455982	0.3697478991596639	443	1071	DiMSum
0.07	0.16478555304740405	0.38375350140056025	443	1071	DiMSum
0.08	0.17381489841986456	0.3949579831932773	443	1071	DiMSum
0.09	0.18510158013544017	0.41363211951447243	443	1071	DiMSum
0.1	0.19413092550790068	0.4295051353874883	443	1071	DiMSum
0.11	0.20316027088036118	0.4481792717086835	443	1071	DiMSum
0.12	0.2234762979683973	0.46218487394957986	443	1071	DiMSum
0.13	0.23024830699774265	0.477124183006536	443	1071	DiMSum
0.14	0.23927765237020315	0.48739495798319327	443	1071	DiMSum
0.15	0.2595936794582393	0.4995331465919701	443	1071	DiMSum
0.16	0.2686230248306998	0.5088702147525677	443	1071	DiMSum
0.17	0.27539503386004516	0.5191409897292251	443	1071	DiMSum
0.18	0.2866817155756208	0.5284780578898226	443	1071	DiMSum
0.19	0.309255079006772	0.5396825396825397	443	1071	DiMSum
0.2	0.3160270880361174	0.5555555555555556	443	1071	DiMSum
