test_cutoff	FP	TP	n_ctrl	n_sig	method
0.02	0	0.18425760286225404	17	559	mutscan(limma)
0.03	0	0.259391771019678	17	559	mutscan(limma)
0.04	0	0.3041144901610018	17	559	mutscan(limma)
0.05	0	0.334525939177102	17	559	mutscan(limma)
0.06	0	0.3881932021466905	17	559	mutscan(limma)
0.07	0	0.407871198568873	17	559	mutscan(limma)
0.08	0	0.4221824686940966	17	559	mutscan(limma)
0.09	0	0.4472271914132379	17	559	mutscan(limma)
0.1	0	0.4669051878354204	17	559	mutscan(limma)
0.11	0	0.47942754919499103	17	559	mutscan(limma)
0.12	0	0.49016100178890876	17	559	mutscan(limma)
0.13	0.11764705882352941	0.5026833631484794	17	559	mutscan(limma)
0.14	0.11764705882352941	0.5134168157423972	17	559	mutscan(limma)
0.15	0.11764705882352941	0.5277280858676208	17	559	mutscan(limma)
0.16	0.11764705882352941	0.5330948121645797	17	559	mutscan(limma)
0.17	0.11764705882352941	0.5491949910554562	17	559	mutscan(limma)
0.18	0.11764705882352941	0.554561717352415	17	559	mutscan(limma)
0.19	0.11764705882352941	0.5670840787119857	17	559	mutscan(limma)
0.2	0.11764705882352941	0.5742397137745975	17	559	mutscan(limma)
0	0	0	17	559	DiMSum
0.01	0	0.15742397137745975	17	559	DiMSum
0.02	0.058823529411764705	0.22540250447227192	17	559	DiMSum
0.03	0.11764705882352941	0.2558139534883721	17	559	DiMSum
0.04	0.11764705882352941	0.3005366726296959	17	559	DiMSum
0.05	0.11764705882352941	0.334525939177102	17	559	DiMSum
0.06	0.11764705882352941	0.3559928443649374	17	559	DiMSum
0.07	0.11764705882352941	0.3774597495527728	17	559	DiMSum
0.08	0.11764705882352941	0.40966010733452596	17	559	DiMSum
0.09	0.17647058823529413	0.4275491949910555	17	559	DiMSum
0.1	0.17647058823529413	0.45080500894454384	17	559	DiMSum
0.11	0.17647058823529413	0.47048300536672627	17	559	DiMSum
0.12	0.17647058823529413	0.48300536672629696	17	559	DiMSum
0.13	0.17647058823529413	0.49552772808586765	17	559	DiMSum
0.14	0.23529411764705882	0.516994633273703	17	559	DiMSum
0.15	0.23529411764705882	0.5277280858676208	17	559	DiMSum
0.16	0.23529411764705882	0.5402504472271914	17	559	DiMSum
0.17	0.23529411764705882	0.5491949910554562	17	559	DiMSum
0.18	0.23529411764705882	0.5509838998211091	17	559	DiMSum
0.19	0.23529411764705882	0.556350626118068	17	559	DiMSum
0.2	0.23529411764705882	0.5652951699463328	17	559	DiMSum
