test_cutoff	FP	TP	n_ctrl	n_sig	method
0	0	0	1939	759	mutscan(limma)
0.01	0.21402784940691078	0.7760210803689065	1939	759	mutscan(limma)
0.02	0.27643115007735947	0.7971014492753623	1939	759	mutscan(limma)
0.03	0.32645693656523983	0.8063241106719368	1939	759	mutscan(limma)
0.04	0.36565239814337286	0.8181818181818182	1939	759	mutscan(limma)
0.05	0.3935018050541516	0.8194993412384717	1939	759	mutscan(limma)
0.06	0.4151624548736462	0.8287220026350461	1939	759	mutscan(limma)
0.07	0.44094894275399693	0.836627140974967	1939	759	mutscan(limma)
0.08	0.46518824136152653	0.841897233201581	1939	759	mutscan(limma)
0.09	0.4791129448169159	0.847167325428195	1939	759	mutscan(limma)
0.1	0.4981949458483754	0.849802371541502	1939	759	mutscan(limma)
0.11	0.519339865910263	0.8511198945981555	1939	759	mutscan(limma)
0.12	0.5373904074265085	0.8537549407114624	1939	759	mutscan(limma)
0.13	0.5513151108818979	0.8590250329380764	1939	759	mutscan(limma)
0.14	0.5693656523981434	0.8616600790513834	1939	759	mutscan(limma)
0.15	0.5807117070654977	0.8642951251646904	1939	759	mutscan(limma)
0.16	0.591542031975245	0.8669301712779973	1939	759	mutscan(limma)
0.17	0.6008251676121712	0.8682476943346509	1939	759	mutscan(limma)
0.18	0.6080453842186694	0.8735177865612648	1939	759	mutscan(limma)
0.19	0.6168127900979886	0.8774703557312253	1939	759	mutscan(limma)
0.2	0.628158844765343	0.8801054018445322	1939	759	mutscan(limma)
0	0	0	1939	759	DiMSum
0.01	0.036616812790097986	0.35968379446640314	1939	759	DiMSum
0.02	0.05208870551830841	0.4268774703557312	1939	759	DiMSum
0.03	0.07168643630737494	0.466403162055336	1939	759	DiMSum
0.04	0.08457968024755029	0.5125164690382081	1939	759	DiMSum
0.05	0.09695719443011862	0.538866930171278	1939	759	DiMSum
0.06	0.10933470861268695	0.5599472990777339	1939	759	DiMSum
0.07	0.1222279525528623	0.5704874835309618	1939	759	DiMSum
0.08	0.13151108818978854	0.5915678524374176	1939	759	DiMSum
0.09	0.148014440433213	0.6086956521739131	1939	759	DiMSum
0.1	0.15729757607013925	0.6205533596837944	1939	759	DiMSum
0.11	0.1665807117070655	0.6337285902503293	1939	759	DiMSum
0.12	0.17689530685920576	0.6495388669301713	1939	759	DiMSum
0.13	0.1923671995874162	0.6600790513833992	1939	759	DiMSum
0.14	0.2001031459515214	0.6666666666666666	1939	759	DiMSum
0.15	0.2109334708612687	0.6719367588932806	1939	759	DiMSum
0.16	0.21918514698298092	0.6798418972332015	1939	759	DiMSum
0.17	0.2294997421351212	0.689064558629776	1939	759	DiMSum
0.18	0.24342444559051057	0.6956521739130435	1939	759	DiMSum
0.19	0.2527075812274368	0.7022397891963109	1939	759	DiMSum
0.2	0.26405363589479114	0.7088274044795784	1939	759	DiMSum
