model	rank	TP	FN	FP	TN	NAR	FDR	Power	Sensitivity	sim
ROSACE	0.056	0.5786350148367952	0	0.4213649851632047	0	0	0.4213649851632047	1	0.13175675675675674	sim1
ROSACE	0.057	0.577259475218659	0	0.4227405247813411	0	0	0.4227405247813411	1	0.13378378378378378	sim1
ROSACE	0.058	0.5759312320916905	0	0.42406876790830944	0	0	0.42406876790830944	1	0.1358108108108108	sim1
ROSACE	0.059	0.5690140845070423	0	0.4309859154929577	0	0	0.4309859154929577	1	0.13648648648648648	sim1
ROSACE	0.06	0.5678670360110804	0	0.4321329639889197	0	0	0.4321329639889197	1	0.13851351351351351	sim1
ROSACE	0.061	0.5667574931880109	0	0.4332425068119891	0	0	0.4332425068119891	1	0.14054054054054055	sim1
ROSACE	0.062	0.5576407506702413	0	0.44235924932975873	0	0	0.44235924932975873	1	0.14054054054054055	sim1
ROSACE	0.063	0.554089709762533	0	0.44591029023746703	0	0	0.44591029023746703	1	0.14189189189189189	sim1
ROSACE	0.064	0.5506493506493506	0	0.44935064935064933	0	0	0.44935064935064933	1	0.14324324324324325	sim1
ROSACE	0.065	0.5473145780051151	0	0.452685421994885	0	0	0.452685421994885	1	0.1445945945945946	sim1
ROSACE	0.066	0.5465994962216625	0	0.4534005037783375	0	0	0.4534005037783375	1	0.14662162162162162	sim1
ROSACE	0.067	0.543424317617866	0	0.456575682382134	0	0	0.456575682382134	1	0.14797297297297296	sim1
ROSACE	0.068	0.5427872860635696	0	0.4572127139364303	0	0	0.4572127139364303	1	0.15	sim1
ROSACE	0.069	0.5373493975903615	0	0.46265060240963857	0	0	0.46265060240963857	1	0.15067567567567566	sim1
ROSACE	0.07	0.5320665083135392	0	0.4679334916864608	0	0	0.4679334916864608	1	0.15135135135135136	sim1
ROSACE	0.071	0.5292740046838408	0	0.4707259953161593	0	0	0.4707259953161593	1	0.1527027027027027	sim1
ROSACE	0.072	0.5265588914549654	0	0.47344110854503463	0	0	0.47344110854503463	1	0.15405405405405406	sim1
ROSACE	0.073	0.5216400911161732	0	0.4783599088838269	0	0	0.4783599088838269	1	0.15472972972972973	sim1
ROSACE	0.074	0.5213483146067416	0	0.4786516853932584	0	0	0.4786516853932584	1	0.15675675675675677	sim1
ROSACE	0.075	0.5199115044247787	0	0.48008849557522126	0	0	0.48008849557522126	1	0.15878378378378377	sim1
ROSACE	0.076	0.5152838427947598	0	0.4847161572052402	0	0	0.4847161572052402	1	0.15945945945945947	sim1
ROSACE	0.077	0.5172413793103449	0	0.4827586206896552	0	0	0.4827586206896552	1	0.16216216216216217	sim1
ROSACE	0.078	0.5148936170212766	0	0.4851063829787234	0	0	0.4851063829787234	1	0.1635135135135135	sim1
ROSACE	0.079	0.5147058823529411	0	0.4852941176470588	0	0	0.4852941176470588	1	0.16554054054054054	sim1
ROSACE	0.08	0.516597510373444	0	0.483402489626556	0	0	0.483402489626556	1	0.16824324324324325	sim1
ROSACE	0.081	0.514344262295082	0	0.4856557377049181	0	0	0.4856557377049181	1	0.16959459459459458	sim1
ROSACE	0.082	0.5141700404858299	0	0.48582995951417	0	0	0.48582995951417	1	0.17162162162162162	sim1
ROSACE	0.083	0.514	0	0.486	0	0	0.486	1	0.17364864864864865	sim1
ROSACE	0.084	0.5158102766798419	0	0.4841897233201581	0	0	0.4841897233201581	1	0.17635135135135135	sim1
ROSACE	0.085	0.51171875	0	0.48828125	0	0	0.48828125	1	0.17702702702702702	sim1
ROSACE	0.086	0.5096525096525096	0	0.4903474903474904	0	0	0.4903474903474904	1	0.1783783783783784	sim1
ROSACE	0.087	0.5057251908396947	0	0.49427480916030536	0	0	0.49427480916030536	1	0.17905405405405406	sim1
ROSACE	0.088	0.5037735849056604	0	0.4962264150943396	0	0	0.4962264150943396	1	0.1804054054054054	sim1
ROSACE	0.089	0.5	0	0.5	0	0	0.5	1	0.1810810810810811	sim1
ROSACE	0.09	0.4981549815498155	0	0.5018450184501845	0	0	0.5018450184501845	1	0.18243243243243243	sim1
ROSACE	0.091	0.4981751824817518	0	0.5018248175182481	0	0	0.5018248175182481	1	0.18445945945945944	sim1
ROSACE	0.092	0.4981949458483754	0	0.5018050541516246	0	0	0.5018050541516246	1	0.1864864864864865	sim1
ROSACE	0.093	0.49642857142857144	0	0.5035714285714286	0	0	0.5035714285714286	1	0.18783783783783783	sim1
ROSACE	0.094	0.4982332155477032	0	0.5017667844522968	0	0	0.5017667844522968	1	0.19054054054054056	sim1
ROSACE	0.095	0.49825174825174823	0	0.5017482517482518	0	0	0.5017482517482518	1	0.19256756756756757	sim1
ROSACE	0.096	0.4982698961937716	0	0.5017301038062284	0	0	0.5017301038062284	1	0.1945945945945946	sim1
ROSACE	0.097	0.4965753424657534	0	0.5034246575342466	0	0	0.5034246575342466	1	0.19594594594594592	sim1
ROSACE	0.098	0.4966101694915254	0	0.5033898305084745	0	0	0.5033898305084745	1	0.19797297297297295	sim1
ROSACE	0.099	0.4949664429530201	0	0.5050335570469798	0	0	0.5050335570469798	1	0.19932432432432431	sim1
ROSACE	0.1	0.4916943521594685	0	0.5083056478405316	0	0	0.5083056478405316	1	0.2	sim1
ROSACE	0.101	0.4868421052631579	0	0.5131578947368421	0	0	0.5131578947368421	1	0.2	sim1
ROSACE	0.102	0.48534201954397393	0	0.5146579804560261	0	0	0.5146579804560261	1	0.20135135135135135	sim1
ROSACE	0.103	0.482258064516129	0	0.5177419354838709	0	0	0.5177419354838709	1	0.20202702702702705	sim1
ROSACE	0.104	0.4840255591054313	0	0.5159744408945687	0	0	0.5159744408945687	1	0.20472972972972972	sim1
ROSACE	0.105	0.48417721518987344	0	0.5158227848101266	0	0	0.5158227848101266	1	0.20675675675675675	sim1
ROSACE	0.106	0.48746081504702193	0	0.512539184952978	0	0	0.512539184952978	1	0.21013513513513513	sim1
ROSACE	0.107	0.4875776397515528	0	0.5124223602484472	0	0	0.5124223602484472	1	0.21216216216216216	sim1
ROSACE	0.108	0.4876923076923077	0	0.5123076923076924	0	0	0.5123076923076924	1	0.2141891891891892	sim1
ROSACE	0.109	0.4862804878048781	0	0.5137195121951219	0	0	0.5137195121951219	1	0.21554054054054053	sim1
ROSACE	0.11	0.48489425981873113	0	0.5151057401812689	0	0	0.5151057401812689	1	0.2168918918918919	sim1
ROSACE	0.111	0.4880239520958084	0	0.5119760479041916	0	0	0.5119760479041916	1	0.22027027027027027	sim1
ROSACE	0.112	0.48592592592592593	0	0.5140740740740741	0	0	0.5140740740740741	1	0.22162162162162163	sim1
ROSACE	0.113	0.4889867841409692	0	0.5110132158590308	0	0	0.5110132158590308	1	0.225	sim1
ROSACE	0.114	0.4861717612809316	0	0.5138282387190685	0	0	0.5138282387190685	1	0.22567567567567567	sim1
ROSACE	0.115	0.4862914862914863	0	0.5137085137085137	0	0	0.5137085137085137	1	0.2277027027027027	sim1
ROSACE	0.116	0.48354792560801146	0	0.5164520743919886	0	0	0.5164520743919886	1	0.2283783783783784	sim1
ROSACE	0.117	0.4836879432624113	0	0.5163120567375886	0	0	0.5163120567375886	1	0.2304054054054054	sim1
ROSACE	0.118	0.4838255977496484	0	0.5161744022503516	0	0	0.5161744022503516	1	0.23243243243243245	sim1
ROSACE	0.119	0.4825662482566248	0	0.5174337517433751	0	0	0.5174337517433751	1	0.23378378378378376	sim1
ROSACE	0.12	0.48132780082987553	0	0.5186721991701245	0	0	0.5186721991701245	1	0.23513513513513515	sim1
ROSACE	0.121	0.48010973936899864	0	0.5198902606310014	0	0	0.5198902606310014	1	0.23648648648648649	sim1
ROSACE	0.122	0.47891156462585033	0	0.5210884353741496	0	0	0.5210884353741496	1	0.23783783783783785	sim1
ROSACE	0.123	0.4777327935222672	0	0.5222672064777328	0	0	0.5222672064777328	1	0.2391891891891892	sim1
ROSACE	0.124	0.4779116465863454	0	0.5220883534136547	0	0	0.5220883534136547	1	0.24121621621621625	sim1
ROSACE	0.125	0.4767596281540505	0	0.5232403718459495	0	0	0.5232403718459495	1	0.24256756756756756	sim1
ROSACE	0.126	0.4769433465085639	0	0.5230566534914362	0	0	0.5230566534914362	1	0.2445945945945946	sim1
ROSACE	0.127	0.477124183006536	0	0.5228758169934641	0	0	0.5228758169934641	1	0.24662162162162163	sim1
ROSACE	0.128	0.4760051880674449	0	0.5239948119325551	0	0	0.5239948119325551	1	0.24797297297297297	sim1
ROSACE	0.129	0.4736164736164736	0	0.5263835263835264	0	0	0.5263835263835264	1	0.24864864864864863	sim1
ROSACE	0.13	0.47381864623243936	0	0.5261813537675607	0	0	0.5261813537675607	1	0.25067567567567567	sim1
ROSACE	0.131	0.4740177439797212	0	0.5259822560202788	0	0	0.5259822560202788	1	0.2527027027027027	sim1
ROSACE	0.132	0.4729559748427673	0	0.5270440251572327	0	0	0.5270440251572327	1	0.25405405405405407	sim1
ROSACE	0.133	0.4731585518102372	0	0.5268414481897628	0	0	0.5268414481897628	1	0.2560810810810811	sim1
ROSACE	0.134	0.47335811648079307	0	0.5266418835192069	0	0	0.5266418835192069	1	0.2581081081081081	sim1
ROSACE	0.135	0.4735547355473555	0	0.5264452644526445	0	0	0.5264452644526445	1	0.26013513513513514	sim1
ROSACE	0.136	0.4725274725274725	0	0.5274725274725275	0	0	0.5274725274725275	1	0.2614864864864865	sim1
ROSACE	0.137	0.4715151515151515	0	0.5284848484848484	0	0	0.5284848484848484	1	0.2628378378378378	sim1
ROSACE	0.138	0.4681107099879663	0	0.5318892900120337	0	0	0.5318892900120337	1	0.2628378378378378	sim1
ROSACE	0.139	0.46953405017921146	0	0.5304659498207885	0	0	0.5304659498207885	1	0.26554054054054055	sim1
ROSACE	0.14	0.468564650059312	0	0.531435349940688	0	0	0.531435349940688	1	0.2668918918918919	sim1
ROSACE	0.141	0.4652532391048292	0	0.5347467608951708	0	0	0.5347467608951708	1	0.2668918918918919	sim1
ROSACE	0.142	0.4654970760233918	0	0.5345029239766081	0	0	0.5345029239766081	1	0.2689189189189189	sim1
ROSACE	0.143	0.4657375145180023	0	0.5342624854819977	0	0	0.5342624854819977	1	0.27094594594594595	sim1
ROSACE	0.144	0.4659746251441753	0	0.5340253748558247	0	0	0.5340253748558247	1	0.27297297297297296	sim1
ROSACE	0.145	0.4673539518900344	0	0.5326460481099656	0	0	0.5326460481099656	1	0.2756756756756757	sim1
ROSACE	0.146	0.4664391353811149	0	0.5335608646188851	0	0	0.5335608646188851	1	0.27702702702702703	sim1
ROSACE	0.147	0.46440677966101696	0	0.535593220338983	0	0	0.535593220338983	1	0.2777027027027027	sim1
ROSACE	0.148	0.46352413019079686	0	0.5364758698092031	0	0	0.5364758698092031	1	0.27905405405405403	sim1
ROSACE	0.149	0.46547884187082406	0	0.534521158129176	0	0	0.534521158129176	1	0.28243243243243243	sim1
ROSACE	0.15	0.4646017699115044	0	0.5353982300884956	0	0	0.5353982300884956	1	0.28378378378378377	sim1
ROSACE	0.151	0.46373626373626375	0	0.5362637362637362	0	0	0.5362637362637362	1	0.2851351351351351	sim1
ROSACE	0.152	0.4650655021834061	0	0.5349344978165939	0	0	0.5349344978165939	1	0.28783783783783784	sim1
ROSACE	0.153	0.4663774403470716	0	0.5336225596529284	0	0	0.5336225596529284	1	0.2905405405405405	sim1
ROSACE	0.154	0.4676724137931034	0	0.5323275862068966	0	0	0.5323275862068966	1	0.29324324324324325	sim1
ROSACE	0.155	0.4668094218415418	0	0.5331905781584583	0	0	0.5331905781584583	1	0.2945945945945946	sim1
ROSACE	0.156	0.46702127659574466	0	0.5329787234042553	0	0	0.5329787234042553	1	0.29662162162162165	sim1
ROSACE	0.157	0.4672304439746301	0	0.53276955602537	0	0	0.53276955602537	1	0.29864864864864865	sim1
ROSACE	0.158	0.4653361344537815	0	0.5346638655462185	0	0	0.5346638655462185	1	0.2993243243243243	sim1
ROSACE	0.159	0.4655532359081419	0	0.534446764091858	0	0	0.534446764091858	1	0.3013513513513513	sim1
ROSACE	0.16	0.4647302904564315	0	0.5352697095435685	0	0	0.5352697095435685	1	0.3027027027027027	sim1
ROSACE	0.161	0.4618556701030928	0	0.5381443298969072	0	0	0.5381443298969072	1	0.3027027027027027	sim1
ROSACE	0.162	0.4631147540983606	0	0.5368852459016393	0	0	0.5368852459016393	1	0.3054054054054054	sim1
ROSACE	0.163	0.4623217922606925	0	0.5376782077393075	0	0	0.5376782077393075	1	0.30675675675675673	sim1
ROSACE	0.164	0.4605263157894737	0	0.5394736842105263	0	0	0.5394736842105263	1	0.30743243243243246	sim1
ROSACE	0.165	0.4597585513078471	0	0.540241448692153	0	0	0.540241448692153	1	0.3087837837837838	sim1
ROSACE	0.166	0.459	0	0.541	0	0	0.541	1	0.31013513513513513	sim1
ROSACE	0.167	0.45825049701789267	0	0.5417495029821073	0	0	0.5417495029821073	1	0.31148648648648647	sim1
ROSACE	0.168	0.4565217391304347	0	0.5434782608695652	0	0	0.5434782608695652	1	0.31216216216216214	sim1
ROSACE	0.169	0.4577603143418468	0	0.5422396856581533	0	0	0.5422396856581533	1	0.31486486486486487	sim1
ROSACE	0.17	0.4560546875	0	0.5439453125	0	0	0.5439453125	1	0.31554054054054054	sim1
ROSACE	0.171	0.4533980582524272	0	0.5466019417475728	0	0	0.5466019417475728	1	0.31554054054054054	sim1
ROSACE	0.172	0.4507722007722008	0	0.5492277992277992	0	0	0.5492277992277992	1	0.31554054054054054	sim1
ROSACE	0.173	0.4491362763915547	0	0.5508637236084453	0	0	0.5508637236084453	1	0.3162162162162162	sim1
ROSACE	0.174	0.4494274809160305	0	0.5505725190839694	0	0	0.5505725190839694	1	0.31824324324324327	sim1
ROSACE	0.175	0.4478178368121442	0	0.5521821631878557	0	0	0.5521821631878557	1	0.31891891891891894	sim1
ROSACE	0.176	0.44716981132075473	0	0.5528301886792453	0	0	0.5528301886792453	1	0.3202702702702703	sim1
ROSACE	0.177	0.4493433395872421	0	0.550656660412758	0	0	0.550656660412758	1	0.3236486486486487	sim1
ROSACE	0.178	0.4496268656716418	0	0.5503731343283582	0	0	0.5503731343283582	1	0.3256756756756757	sim1
ROSACE	0.179	0.4489795918367347	0	0.5510204081632653	0	0	0.5510204081632653	1	0.327027027027027	sim1
ROSACE	0.18	0.4474169741697417	0	0.5525830258302583	0	0	0.5525830258302583	1	0.3277027027027027	sim1
ROSACE	0.181	0.44495412844036697	0	0.555045871559633	0	0	0.555045871559633	1	0.3277027027027027	sim1
ROSACE	0.182	0.4470802919708029	0	0.5529197080291971	0	0	0.5529197080291971	1	0.3310810810810811	sim1
ROSACE	0.183	0.4473684210526316	0	0.5526315789473685	0	0	0.5526315789473685	1	0.3331081081081081	sim1
ROSACE	0.184	0.44675090252707583	0	0.5532490974729242	0	0	0.5532490974729242	1	0.3344594594594595	sim1
ROSACE	0.185	0.44703770197486536	0	0.5529622980251346	0	0	0.5529622980251346	1	0.3364864864864865	sim1
ROSACE	0.186	0.44603033006244425	0	0.5539696699375558	0	0	0.5539696699375558	1	0.33783783783783783	sim1
ROSACE	0.187	0.44631765749778174	0	0.5536823425022183	0	0	0.5536823425022183	1	0.3398648648648649	sim1
ROSACE	0.188	0.4466019417475728	0	0.5533980582524272	0	0	0.5533980582524272	1	0.3418918918918919	sim1
ROSACE	0.189	0.44512730465320455	0	0.5548726953467954	0	0	0.5548726953467954	1	0.34256756756756757	sim1
ROSACE	0.19	0.4436681222707424	0	0.5563318777292576	0	0	0.5563318777292576	1	0.34324324324324323	sim1
ROSACE	0.191	0.4430929626411816	0	0.5569070373588184	0	0	0.5569070373588184	1	0.34459459459459457	sim1
ROSACE	0.192	0.44338807260155577	0	0.5566119273984442	0	0	0.5566119273984442	1	0.34662162162162163	sim1
ROSACE	0.193	0.4411006018916595	0	0.5588993981083406	0	0	0.5588993981083406	1	0.34662162162162163	sim1
ROSACE	0.194	0.4414029084687767	0	0.5585970915312233	0	0	0.5585970915312233	1	0.34864864864864864	sim1
ROSACE	0.195	0.4425531914893617	0	0.5574468085106383	0	0	0.5574468085106383	1	0.35135135135135137	sim1
ROSACE	0.196	0.4436917866215072	0	0.5563082133784928	0	0	0.5563082133784928	1	0.35405405405405405	sim1
ROSACE	0.197	0.44313395113732096	0	0.556866048862679	0	0	0.556866048862679	1	0.3554054054054054	sim1
ROSACE	0.198	0.4434199497066219	0	0.5565800502933781	0	0	0.5565800502933781	1	0.35743243243243245	sim1
ROSACE	0.199	0.44286905754795663	0	0.5571309424520434	0	0	0.5571309424520434	1	0.3587837837837838	sim1
ROSACE	0.2	0.44232365145228214	0	0.5576763485477179	0	0	0.5576763485477179	1	0.3601351351351351	sim1
ROSACE	0.201	0.4426094137076796	0	0.5573905862923204	0	0	0.5573905862923204	1	0.3621621621621622	sim1
ROSACE	0.202	0.4420706655710765	0	0.5579293344289236	0	0	0.5579293344289236	1	0.3635135135135135	sim1
ROSACE	0.203	0.4423548650858545	0	0.5576451349141456	0	0	0.5576451349141456	1	0.3655405405405405	sim1
ROSACE	0.204	0.4442636289666396	0	0.5557363710333605	0	0	0.5557363710333605	1	0.3689189189189189	sim1
ROSACE	0.205	0.4445344129554656	0	0.5554655870445344	0	0	0.5554655870445344	1	0.37094594594594593	sim1
ROSACE	0.206	0.44399677679290894	0	0.5560032232070911	0	0	0.5560032232070911	1	0.3722972972972973	sim1
ROSACE	0.207	0.4442662389735365	0	0.5557337610264635	0	0	0.5557337610264635	1	0.37432432432432433	sim1
ROSACE	0.208	0.4429369513168396	0	0.5570630486831604	0	0	0.5570630486831604	1	0.375	sim1
ROSACE	0.209	0.443208895949166	0	0.556791104050834	0	0	0.556791104050834	1	0.377027027027027	sim1
ROSACE	0.21	0.4434782608695652	0	0.5565217391304348	0	0	0.5565217391304348	1	0.37905405405405407	sim1
ROSACE	0.211	0.4429583005507474	0	0.5570416994492525	0	0	0.5570416994492525	1	0.3804054054054054	sim1
ROSACE	0.212	0.4408770555990603	0	0.5591229444009397	0	0	0.5591229444009397	1	0.3804054054054054	sim1
ROSACE	0.213	0.441153546375682	0	0.558846453624318	0	0	0.558846453624318	1	0.3824324324324324	sim1
ROSACE	0.214	0.44142746314972847	0	0.5585725368502715	0	0	0.5585725368502715	1	0.3844594594594595	sim1
ROSACE	0.215	0.4409266409266409	0	0.5590733590733591	0	0	0.5590733590733591	1	0.3858108108108108	sim1
ROSACE	0.216	0.4396617986164489	0	0.5603382013835511	0	0	0.5603382013835511	1	0.3864864864864865	sim1
ROSACE	0.217	0.439938791124713	0	0.5600612088752869	0	0	0.5600612088752869	1	0.3885135135135135	sim1
ROSACE	0.218	0.43869002284843867	0	0.5613099771515613	0	0	0.5613099771515613	1	0.3891891891891892	sim1
ROSACE	0.219	0.43896891584533737	0	0.5610310841546626	0	0	0.5610310841546626	1	0.3912162162162162	sim1
ROSACE	0.22	0.4377358490566038	0	0.5622641509433962	0	0	0.5622641509433962	1	0.3918918918918919	sim1
ROSACE	0.221	0.4380165289256198	0	0.5619834710743802	0	0	0.5619834710743802	1	0.3939189189189189	sim1
ROSACE	0.222	0.4367988032909499	0	0.5632011967090501	0	0	0.5632011967090501	1	0.3945945945945946	sim1
ROSACE	0.223	0.4367559523809524	0	0.5632440476190477	0	0	0.5632440476190477	1	0.3966216216216216	sim1
ROSACE	0.224	0.43703703703703706	0	0.562962962962963	0	0	0.562962962962963	1	0.39864864864864863	sim1
ROSACE	0.225	0.43731563421828906	0	0.5626843657817109	0	0	0.5626843657817109	1	0.4006756756756757	sim1
ROSACE	0.226	0.43759177679882527	0	0.5624082232011748	0	0	0.5624082232011748	1	0.4027027027027027	sim1
ROSACE	0.227	0.4371345029239766	0	0.5628654970760234	0	0	0.5628654970760234	1	0.404054054054054	sim1
ROSACE	0.228	0.43740902474526927	0	0.5625909752547307	0	0	0.5625909752547307	1	0.4060810810810811	sim1
ROSACE	0.229	0.4369565217391304	0	0.5630434782608695	0	0	0.5630434782608695	1	0.4074324324324324	sim1
ROSACE	0.23	0.4357864357864358	0	0.5642135642135642	0	0	0.5642135642135642	1	0.4081081081081081	sim1
ROSACE	0.231	0.4353448275862069	0	0.5646551724137931	0	0	0.5646551724137931	1	0.40945945945945944	sim1
ROSACE	0.232	0.4334763948497854	0	0.5665236051502146	0	0	0.5665236051502146	1	0.40945945945945944	sim1
ROSACE	0.233	0.43304843304843305	0	0.5669515669515669	0	0	0.5669515669515669	1	0.4108108108108108	sim1
ROSACE	0.234	0.4326241134751773	0	0.5673758865248227	0	0	0.5673758865248227	1	0.41216216216216217	sim1
ROSACE	0.235	0.4336158192090395	0	0.5663841807909604	0	0	0.5663841807909604	1	0.4148648648648649	sim1
ROSACE	0.236	0.4338959212376934	0	0.5661040787623066	0	0	0.5661040787623066	1	0.4168918918918919	sim1
ROSACE	0.237	0.4341736694677871	0	0.5658263305322129	0	0	0.5658263305322129	1	0.4189189189189189	sim1
ROSACE	0.238	0.4337517433751744	0	0.5662482566248257	0	0	0.5662482566248257	1	0.42027027027027025	sim1
ROSACE	0.239	0.43333333333333335	0	0.5666666666666667	0	0	0.5666666666666667	1	0.4216216216216217	sim1
ROSACE	0.24	0.4329183955739973	0	0.56708160442600275	0	0	0.56708160442600275	1	0.422972972972973	sim1
ROSACE	0.241	0.4318181818181818	0	0.5681818181818182	0	0	0.5681818181818182	1	0.42364864864864865	sim1
ROSACE	0.242	0.43072702331961593	0	0.5692729766803841	0	0	0.5692729766803841	1	0.4243243243243243	sim1
ROSACE	0.243	0.4296448087431694	0	0.5703551912568307	0	0	0.5703551912568307	1	0.425	sim1
