test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim5	rep1	rd1
ENRICH2_tests	0.1372677954956436	0.04915337826730232	0.2868650337004767	0.5267137925365774	0	0.6763565891472868	0.736331569664903	0.01	sim5	rep1	rd1
DIMSUM_tests	0.1372677954956436	0.04915337826730232	0.2878513891172119	0.5257274371198422	0	0.677107501933488	0.736331569664903	0.01	sim5	rep1	rd1
ROSACE_tests	0.1136774617787276	0.0727437119842183	0.112033536084169	0.7015452901528851	0	0.4963583394027676	0.6097883597883598	0.05	sim5	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim5	rep1	rd1
ENRICH2_tests	0.1489396679270097	0.03748150583593621	0.3934736149926024	0.42010521124445177	0	0.7254129413547509	0.798941798941799	0.05	sim5	rep1	rd1
DIMSUM_tests	0.1489396679270097	0.03748150583593621	0.39404898898569785	0.41952983725135623	0	0.7257039055404177	0.798941798941799	0.05	sim5	rep1	rd1
ROSACE_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0	sim6	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0	sim6	rep1	rd1
ENRICH2_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0	sim6	rep1	rd1
DIMSUM_tests	0	0.1760644418872267	0	0.8237711655433174	1.643925694558606e-4	NA	0	0	sim6	rep1	rd1
ROSACE_tests	0.05696202531645569	0.119102416570771	0.03320729903008384	0.7907282590826895	0	0.3682771194165907	0.3235294117647059	0.005	sim6	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim6	rep1	rd1
ENRICH2_tests	0.12822620417557126	0.04783823771165543	0.2699325990465231	0.5540029590662502	0	0.6779521056977704	0.7282913165266106	0.005	sim6	rep1	rd1
DIMSUM_tests	0.12822620417557126	0.04783823771165543	0.2708367581785303	0.5529344073647872	1.643925694558606e-4	0.678681771369722	0.7282913165266106	0.005	sim6	rep1	rd1
ROSACE_tests	0.06904487917146145	0.10701956271576524	0.04734506000328785	0.7765904981094854	0	0.4067796610169492	0.392156862745098	0.01	sim6	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim6	rep1	rd1
ENRICH2_tests	0.13250041098142365	0.04356403090580306	0.30182475752096005	0.5221108005918133	0	0.6949280847842544	0.7525676937441644	0.01	sim6	rep1	rd1
DIMSUM_tests	0.13250041098142365	0.04356403090580306	0.30322209436133485	0.5205490711819826	1.643925694558606e-4	0.695906432748538	0.7525676937441644	0.01	sim6	rep1	rd1
ROSACE_tests	0.1112115732368897	0.064852868650337	0.11375965806345552	0.7101759000493177	0	0.505663134819145	0.6316526610644257	0.05	sim6	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim6	rep1	rd1
ENRICH2_tests	0.1430215354265987	0.03304290646062798	0.40120006575702777	0.42273549235574553	0	0.7371998187584957	0.8123249299719887	0.05	sim6	rep1	rd1
DIMSUM_tests	0.14310373171132665	0.03296071017590005	0.4025152063126747	0.4212559592306428	1.643925694558606e-4	0.7377222054835795	0.8127917833800187	0.05	sim6	rep1	rd1
ROSACE_tests	0	0.189873417721519	0	0.810126582278481	0	NA	0	0	sim7	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0	sim7	rep1	rd1
ENRICH2_tests	0	0.189873417721519	0	0.810126582278481	0	NA	0	0	sim7	rep1	rd1
DIMSUM_tests	0	0.189873417721519	0	0.8098799934242972	2.4658885418379087e-4	NA	0	0	sim7	rep1	rd1
ROSACE_tests	0.05309879993424297	0.136774617787276	0.03493342100937038	0.7751931612691106	0	0.39682539682539686	0.27965367965367965	0.005	sim7	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim7	rep1	rd1
ENRICH2_tests	0.13389774782179845	0.05597566989972053	0.24831497616307743	0.5618116061154036	0	0.6496774193548387	0.7051948051948052	0.005	sim7	rep1	rd1
DIMSUM_tests	0.1339799441065264	0.0558934736149926	0.2494657241492685	0.5604142692750288	2.4658885418379087e-4	0.6505894962486602	0.7056277056277056	0.005	sim7	rep1	rd1
ROSACE_tests	0.06888048660200559	0.1209929311195134	0.05030412625349334	0.7598224560249877	0	0.4220689655172414	0.36277056277056274	0.01	sim7	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim7	rep1	rd1
ENRICH2_tests	0.1389117211902022	0.05096169653131678	0.28283741574880816	0.5272891665296728	0	0.6706295069187292	0.7316017316017316	0.01	sim7	rep1	rd1
DIMSUM_tests	0.1389117211902022	0.05096169653131678	0.28439914515863884	0.5254808482656584	2.4658885418379087e-4	0.6718446601941748	0.7316017316017316	0.01	sim7	rep1	rd1
ROSACE_tests	0.11293769521617623	0.07693572250534275	0.11301989150090416	0.6971066907775768	0	0.5001818843215715	0.5948051948051948	0.05	sim7	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim7	rep1	rd1
ENRICH2_tests	0.15009041591320071	0.03978300180831826	0.3820483314154201	0.428078250863061	0	0.717948717948718	0.7904761904761904	0.05	sim7	rep1	rd1
DIMSUM_tests	0.15017261219792866	0.03970080552359033	0.3834456682557949	0.4264343251685024	2.4658885418379087e-4	0.7185767097966729	0.7909090909090909	0.05	sim7	rep1	rd1
ROSACE_tests	0	0.1915995397008055	0	0.8084004602991944	0	NA	0	0	sim8	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0	sim8	rep1	rd1
ENRICH2_tests	0	0.1915995397008055	0	0.8084004602991944	0	NA	0	0	sim8	rep1	rd1
DIMSUM_tests	0	0.1915995397008055	0	0.8083182640144665	8.21962847279303e-5	NA	0	0	sim8	rep1	rd1
ROSACE_tests	0.04701627486437613	0.1445832648364294	0.03435804701627486	0.7740424132829196	0	0.4222222222222222	0.2453882453882454	0.005	sim8	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim8	rep1	rd1
ENRICH2_tests	0.13200723327305605	0.05959230642774946	0.25678119349005424	0.5516192668091402	0	0.6604651162790697	0.6889746889746889	0.005	sim8	rep1	rd1
DIMSUM_tests	0.132089429557784	0.05951011014302154	0.2580141377609732	0.5503041262534933	8.21962847279303e-5	0.6613990729034978	0.6894036894036893	0.005	sim8	rep1	rd1
ROSACE_tests	0.06214039125431531	0.12945914844649023	0.04931777083675818	0.7590826894624363	0	0.4424778761061947	0.32432432432432434	0.01	sim8	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim8	rep1	rd1
ENRICH2_tests	0.1366924215025481	0.05490711819825743	0.29105704422160117	0.5173434160775933	0	0.6804381245196003	0.7134277134277134	0.01	sim8	rep1	rd1
DIMSUM_tests	0.1366924215025481	0.05490711819825743	0.29204339963833637	0.5162748643761302	8.21962847279303e-5	0.6811733128834355	0.7134277134277134	0.01	sim8	rep1	rd1
ROSACE_tests	0.10759493670886076	0.08400460299194476	0.11606115403583758	0.6923393062633569	0	0.5189268651231165	0.5615615615615617	0.05	sim8	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim8	rep1	rd1
ENRICH2_tests	0.14935064935064934	0.04224889035015617	0.38804866020055895	0.42035180009863554	0	0.7220862649128174	0.7794937794937795	0.05	sim8	rep1	rd1
DIMSUM_tests	0.14935064935064934	0.04224889035015617	0.3896103896103896	0.4187078744040769	8.21962847279303e-5	0.7228915662650602	0.7794937794937795	0.05	sim8	rep1	rd1
ROSACE_tests	0	0.21058688147295743	0	0.7894131185270425	0	NA	0	0	sim9	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0	sim9	rep1	rd1
ENRICH2_tests	0	0.21058688147295743	0	0.7894131185270425	0	NA	0	0	sim9	rep1	rd1
DIMSUM_tests	0	0.21058688147295743	0	0.7893309222423146	8.21962847279303e-5	NA	0	0	sim9	rep1	rd1
ROSACE_tests	0.06090744698339635	0.14967943448956106	0.03567318757192175	0.7537399309551208	0	0.3693617021276595	0.28922716627634665	0.005	sim9	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim9	rep1	rd1
ENRICH2_tests	0.14672036823935558	0.06386651323360185	0.24642446161433504	0.5429886569127076	0	0.6268032615513277	0.6967213114754098	0.005	sim9	rep1	rd1
DIMSUM_tests	0.14688476080881144	0.06370212066414598	0.24749301331579812	0.5418379089265165	8.21962847279303e-5	0.6275531471446436	0.6975019516003124	0.005	sim9	rep1	rd1
ROSACE_tests	0.07800427420680585	0.13258260726615156	0.04890678941311852	0.740506329113924	0	0.3853626943005181	0.3704137392661983	0.01	sim9	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim9	rep1	rd1
ENRICH2_tests	0.15280289330922242	0.057783988163735	0.27683708696366927	0.5125760315633734	0	0.6443466615649512	0.7256049960967993	0.01	sim9	rep1	rd1
DIMSUM_tests	0.15296728587867828	0.05761959559427913	0.27823442380404406	0.5110964984382705	8.21962847279303e-5	0.6452535264963782	0.7263856362217018	0.01	sim9	rep1	rd1
ROSACE_tests	0.12419858622390267	0.08638829524905474	0.11351306920927176	0.6759000493177708	0	0.477524204702628	0.5897736143637783	0.05	sim9	rep1	rd1
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim9	rep1	rd1
ENRICH2_tests	0.1687489725464409	0.04183790892651652	0.3740752917968107	0.4153378267302318	0	0.6891278013325257	0.8013270882123341	0.05	sim9	rep1	rd1
DIMSUM_tests	0.16891336511589675	0.04167351635706066	0.376212395199737	0.4131185270425777	8.21962847279303e-5	0.6901387213510253	0.8021077283372365	0.05	sim9	rep1	rd1
ROSACE_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0	sim1	rep1	rd3
SLR_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0	sim1	rep1	rd3
ENRICH2_tests	0.00493177708367581	0.21083347032714125	9.863554167351637e-4	0.7832483971724478	0	0.16666666666666666	0.02285714285714285	0	sim1	rep1	rd3
EDGER_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0	sim1	rep1	rd3
LIMMA_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0	sim1	rep1	rd3
ROSACE_tests	0.20992931119513397	0.00583593621568305	0.08211408844320237	0.7021206641459806	0	0.28117084154235855	0.972952380952381	0.005	sim1	rep1	rd3
SLR_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0.005	sim1	rep1	rd3
ENRICH2_tests	0.18058523754726288	0.03518000986355417	0.08400460299194476	0.7002301495972382	0	0.3174899036968002	0.8369523809523809	0.005	sim1	rep1	rd3
EDGER_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0.005	sim1	rep1	rd3
LIMMA_tests	0.07767548906789414	0.1380897583429229	0.00410981423639651	0.7801249383527864	0	0.05025125628140703	0.36	0.005	sim1	rep1	rd3
ROSACE_tests	0.21116225546605297	0.00460299194476409	0.10077264507644254	0.6834621075127404	0	0.32305665349143603	0.9786666666666668	0.01	sim1	rep1	rd3
SLR_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0.01	sim1	rep1	rd3
ENRICH2_tests	0.18370869636692425	0.03205655104389281	0.09485451257603156	0.6893802400131515	0	0.34051342578931837	0.8514285714285714	0.01	sim1	rep1	rd3
EDGER_tests	0	0.21576524741081704	0	0.784234752589183	0	NA	0	0.01	sim1	rep1	rd3
LIMMA_tests	0.08852539865198093	0.1272398487588361	0.00764425447969751	0.7765904981094854	0	0.07948717948717948	0.41028571428571425	0.01	sim1	rep1	rd3
ROSACE_tests	0.2129705737300674	0.00279467368074963	0.16726943942133815	0.6169653131678449	0	0.4399048854301773	0.9870476190476192	0.05	sim1	rep1	rd3
SLR_tests	5.753739930955121e-4	0.21518987341772153	0	0.784234752589183	0	0	0.00266666666666666	0.05	sim1	rep1	rd3
ENRICH2_tests	0.19464080223573896	0.02112444517507808	0.13948709518329772	0.6447476574058852	0	0.41746617466174657	0.9020952380952382	0.05	sim1	rep1	rd3
EDGER_tests	0.06427749465724149	0.15148775275357554	0.010603320729903	0.77363143185928	0	0.141602634467618	0.2979047619047619	0.05	sim1	rep1	rd3
LIMMA_tests	0.12107512740424133	0.0946901200065757	0.04364622719053099	0.7405885253986519	0	0.26497005988023953	0.561142857142857	0.05	sim1	rep1	rd3
ROSACE_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim10	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim10	rep1	rd3
ENRICH2_tests	0.00386322538221272	0.1825579483807332	3.287851389117212e-4	0.8132500410981424	0	0.0784313725490196	0.02072310405643739	0	sim10	rep1	rd3
EDGER_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim10	rep1	rd3
LIMMA_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim10	rep1	rd3
ROSACE_tests	0.18009205983889529	0.00632911392405063	0.08014137760973204	0.7334374486273221	0	0.30795957043588124	0.9660493827160492	0.005	sim10	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.005	sim10	rep1	rd3
ENRICH2_tests	0.15074798619102417	0.03567318757192175	0.08499095840867993	0.7285878678283741	0	0.36052998605299863	0.8086419753086419	0.005	sim10	rep1	rd3
EDGER_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.005	sim10	rep1	rd3
LIMMA_tests	0.08663488410323854	0.0997862896597074	0.00197271083347032	0.8116061154035837	0	0.0222634508348794	0.46472663139329806	0.005	sim10	rep1	rd3
ROSACE_tests	0.1820647706723656	0.0043564030905803	0.09773138254150912	0.715847443695545	0	0.34929494712103404	0.97663139329806	0.01	sim10	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.01	sim10	rep1	rd3
ENRICH2_tests	0.15510438928160447	0.03131678448134144	0.09592306427749464	0.7176557619595594	0	0.38212180746561886	0.832010582010582	0.01	sim10	rep1	rd3
EDGER_tests	0.02038467861252671	0.1660364951504192	0	0.8135788262370541	0	0	0.109347442680776	0.01	sim10	rep1	rd3
LIMMA_tests	0.09460792372184776	0.09181325004109814	0.00419201052112444	0.8093868157159296	0	0.04242928452579034	0.5074955908289241	0.01	sim10	rep1	rd3
ROSACE_tests	0.1844484629294756	0.00197271083347032	0.16652967285878678	0.6470491533782673	0	0.4744730679156909	0.9894179894179894	0.05	sim10	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.05	sim10	rep1	rd3
ENRICH2_tests	0.1652145323031399	0.02120664145980601	0.13924050632911392	0.6743383199079401	0	0.45734341252699784	0.8862433862433862	0.05	sim10	rep1	rd3
EDGER_tests	0.07726450764425448	0.10915666611869144	0.00994575045207956	0.8036330757849746	0	0.11404335532516494	0.4144620811287478	0.05	sim10	rep1	rd3
LIMMA_tests	0.1193490054249548	0.06707216833799112	0.02737136281440079	0.7862074634226532	0	0.1865546218487395	0.6402116402116401	0.05	sim10	rep1	rd3
ROSACE_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0	sim2	rep1	rd3
SLR_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0	sim2	rep1	rd3
ENRICH2_tests	0.0043564030905803	0.2079566003616637	7.397665625513727e-4	0.7869472299852047	0	0.14516129032258066	0.02051877661633759	0	sim2	rep1	rd3
EDGER_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0	sim2	rep1	rd3
LIMMA_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0	sim2	rep1	rd3
ROSACE_tests	0.2061482820976492	0.00616472135459477	0.08047016274864376	0.7072168337991123	0	0.2807570977917981	0.9709639953542392	0.005	sim2	rep1	rd3
SLR_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0.005	sim2	rep1	rd3
ENRICH2_tests	0.17162584251191845	0.0406871609403255	0.08605951011014303	0.701627486437613	0	0.3339712918660287	0.808362369337979	0.005	sim2	rep1	rd3
EDGER_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0.005	sim2	rep1	rd3
LIMMA_tests	0.09000493177708367	0.12230807167516028	0.00337004767384514	0.7843169488739109	0	0.03609154929577465	0.4239256678281068	0.005	sim2	rep1	rd3
ROSACE_tests	0.20787440407693572	0.00443859937530823	0.0971560085484136	0.6905309879993424	0	0.3185125303152789	0.9790940766550522	0.01	sim2	rep1	rd3
SLR_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0.01	sim2	rep1	rd3
ENRICH2_tests	0.17696860101923392	0.03534440243301003	0.0974025974025974	0.6902843991451586	0	0.3550029958058718	0.8335269066976383	0.01	sim2	rep1	rd3
EDGER_tests	0.01241163899391747	0.19990136445832649	0	0.7876869965477561	0	0	0.05845915602013163	0.01	sim2	rep1	rd3
LIMMA_tests	0.10077264507644254	0.1115403583758014	0.00600032878513891	0.7816866677626171	0	0.05619707467282525	0.4746418892760356	0.01	sim2	rep1	rd3
ROSACE_tests	0.21042248890350157	0.00189051454874239	0.16595429886569127	0.6217326976820647	0	0.4409259663682027	0.9910956252419668	0.05	sim2	rep1	rd3
SLR_tests	0	0.21231300345224396	0	0.7876869965477561	0	NA	0	0.05	sim2	rep1	rd3
ENRICH2_tests	0.1895446325826073	0.02276837086963669	0.14063784316948874	0.6470491533782673	0	0.4259397560368434	0.8927603561749903	0.05	sim2	rep1	rd3
EDGER_tests	0.07940161104718067	0.13291139240506328	0.0133157981259247	0.7743711984218313	0	0.14361702127659573	0.3739837398373984	0.05	sim2	rep1	rd3
LIMMA_tests	0.12797961532138746	0.08433338813085649	0.03279631760644419	0.7548906789413119	0	0.2039877300613497	0.602787456445993	0.05	sim2	rep1	rd3
ROSACE_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0	sim3	rep1	rd3
SLR_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0	sim3	rep1	rd3
ENRICH2_tests	0.00295906625020549	0.17137925365773468	9.863554167351637e-4	0.8246753246753247	0	0.25	0.01697312588401697	0	sim3	rep1	rd3
EDGER_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0	sim3	rep1	rd3
LIMMA_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0	sim3	rep1	rd3
ROSACE_tests	0.1689955614006247	0.00534275850731546	0.0821962847279303	0.7434653953641296	0	0.32722513089005234	0.9693540782649692	0.005	sim3	rep1	rd3
SLR_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0.005	sim3	rep1	rd3
ENRICH2_tests	0.13841854348183463	0.03591977642610554	0.09016932434653954	0.7354923557455203	0	0.3944624235886372	0.7939651107967939	0.005	sim3	rep1	rd3
EDGER_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0.005	sim3	rep1	rd3
LIMMA_tests	0.0846621732697682	0.08967614663817196	0.00189051454874239	0.8237711655433174	0	0.02184235517568851	0.4856199905704856	0.005	sim3	rep1	rd3
ROSACE_tests	0.17047509452572743	0.00386322538221272	0.10241657077100116	0.7232451093210587	0	0.3753012048192771	0.9778406412069778	0.01	sim3	rep1	rd3
SLR_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0.01	sim3	rep1	rd3
ENRICH2_tests	0.1429393391418708	0.03139898076606937	0.10299194476409666	0.7226697353279632	0	0.41878342245989303	0.81989627534182	0.01	sim3	rep1	rd3
EDGER_tests	0.00764425447969751	0.16669406542824264	0	0.8256616800920599	0	0	0.04384724186704385	0.01	sim3	rep1	rd3
LIMMA_tests	0.09329278316620088	0.08104553674173927	0.00410981423639651	0.8215518658556633	0	0.04219409282700422	0.5351249410655351	0.01	sim3	rep1	rd3
ROSACE_tests	0.17285878678283742	0.00147953312510274	0.17318757192174913	0.6524741081703107	0	0.5004750593824228	0.9915134370579916	0.05	sim3	rep1	rd3
SLR_tests	0	0.17433831990794016	0	0.8256616800920599	0	NA	0	0.05	sim3	rep1	rd3
ENRICH2_tests	0.15420023014959724	0.02013808975834292	0.14746013480190695	0.6782015452901529	0	0.4888283378746594	0.8844884488448845	0.05	sim3	rep1	rd3
EDGER_tests	0.06846950517836593	0.10586881472957424	0.00690448791714614	0.8187571921749137	0	0.09160305343511452	0.3927392739273927	0.05	sim3	rep1	rd3
LIMMA_tests	0.11244451750780864	0.06189380240013151	0.02474108170310702	0.8009205983889528	0	0.18034751348112643	0.644978783592645	0.05	sim3	rep1	rd3
ROSACE_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0	sim4	rep1	rd3
SLR_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0	sim4	rep1	rd3
ENRICH2_tests	0.00295906625020549	0.19381883938845965	7.397665625513727e-4	0.8024823277987835	0	0.2	0.0150375939849624	0	sim4	rep1	rd3
EDGER_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0	sim4	rep1	rd3
LIMMA_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0	sim4	rep1	rd3
ROSACE_tests	0.19053098799934243	0.0062469176393227	0.08162091073483478	0.7216011836265	0	0.29990939293264873	0.9682539682539684	0.005	sim4	rep1	rd3
SLR_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0.005	sim4	rep1	rd3
ENRICH2_tests	0.15510438928160447	0.04167351635706066	0.088443202367253	0.7147788919940818	0	0.3631454606817414	0.7882205513784462	0.005	sim4	rep1	rd3
EDGER_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0.005	sim4	rep1	rd3
LIMMA_tests	0.08605951011014303	0.11071839552852213	0.00221929968765411	0.8010027946736807	0	0.02513966480446927	0.43734335839599	0.005	sim4	rep1	rd3
ROSACE_tests	0.19258589511754068	0.00419201052112444	0.10027946736807496	0.7029426269932599	0	0.3424080830760595	0.9786967418546366	0.01	sim4	rep1	rd3
SLR_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0.01	sim4	rep1	rd3
ENRICH2_tests	0.15995397008055237	0.03682393555811277	0.10003287851389116	0.7031892158474436	0	0.38476130256085994	0.8128654970760234	0.01	sim4	rep1	rd3
EDGER_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0.01	sim4	rep1	rd3
LIMMA_tests	0.09567647542331088	0.10110143021535428	0.00641131020877856	0.7968107841525564	0	0.06280193236714975	0.48621553884711777	0.01	sim4	rep1	rd3
ROSACE_tests	0.1950517836593786	0.00172612197928653	0.1738451421995726	0.6293769521617623	0	0.47125668449197866	0.9912280701754386	0.05	sim4	rep1	rd3
SLR_tests	0	0.19677790563866512	0	0.8032220943613348	0	NA	0	0.05	sim4	rep1	rd3
ENRICH2_tests	0.1725300016439257	0.02424790399473943	0.14039125431530494	0.6628308400460299	0	0.4486472287890727	0.8767752715121135	0.05	sim4	rep1	rd3
EDGER_tests	0.0757027782344238	0.12107512740424133	0.01142528357718231	0.7917968107841525	0	0.13113207547169814	0.3847117794486216	0.05	sim4	rep1	rd3
LIMMA_tests	0.12197928653624857	0.07479861910241657	0.03641295413447312	0.7668091402268618	0	0.22989102231447847	0.6198830409356725	0.05	sim4	rep1	rd3
ROSACE_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim5	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim5	rep1	rd3
ENRICH2_tests	0.00328785138911721	0.1831333223738287	8.21962847279303e-4	0.8127568633897748	0	0.2	0.01763668430335097	0	sim5	rep1	rd3
EDGER_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim5	rep1	rd3
LIMMA_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0	sim5	rep1	rd3
ROSACE_tests	0.17935229327634392	0.007068880486602	0.08433338813085649	0.7292454381061976	0	0.3198254364089776	0.9620811287477954	0.005	sim5	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.005	sim5	rep1	rd3
ENRICH2_tests	0.15148775275357554	0.03493342100937038	0.09230642774946572	0.7212723984875884	0	0.3786244099797707	0.8126102292768959	0.005	sim5	rep1	rd3
EDGER_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.005	sim5	rep1	rd3
LIMMA_tests	0.08005918132500411	0.1063619924379418	0.00287686996547756	0.8107019562715765	0	0.03468780971258672	0.4294532627865961	0.005	sim5	rep1	rd3
ROSACE_tests	0.18116061154035837	0.00526056222258753	0.10266315962518494	0.7109156666118691	0	0.3617144512018534	0.9717813051146384	0.01	sim5	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.01	sim5	rep1	rd3
ENRICH2_tests	0.15543317442051618	0.03098799934242972	0.10504685188229491	0.7085319743547591	0	0.4032817923635216	0.8337742504409171	0.01	sim5	rep1	rd3
EDGER_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.01	sim5	rep1	rd3
LIMMA_tests	0.08729245438106198	0.09912871938188396	0.00608252506986684	0.8074963011671873	0	0.06514084507042255	0.46825396825396826	0.01	sim5	rep1	rd3
ROSACE_tests	0.18379089265165213	0.00263028111129376	0.176886404734506	0.6366924215025481	0	0.49042844120328166	0.9858906525573192	0.05	sim5	rep1	rd3
SLR_tests	0	0.18642117376294592	0	0.8135788262370541	0	NA	0	0.05	sim5	rep1	rd3
ENRICH2_tests	0.1654611211573237	0.02096005260562222	0.14902186421173763	0.6645569620253164	0	0.4738630423418714	0.8875661375661376	0.05	sim5	rep1	rd3
EDGER_tests	0.0650994575045208	0.12132171625842512	0.00937037645898405	0.80420844977807	0	0.1258278145695364	0.3492063492063492	0.05	sim5	rep1	rd3
LIMMA_tests	0.11458162091073484	0.07183955285221108	0.03485122472464244	0.7787276015124116	0	0.2332233223322332	0.6146384479717812	0.05	sim5	rep1	rd3
ROSACE_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0	sim6	rep1	rd3
SLR_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0	sim6	rep1	rd3
ENRICH2_tests	0.00394542166694065	0.17211902022028605	8.21962847279303e-4	0.823113595265494	0	0.1724137931034483	0.02240896358543417	0	sim6	rep1	rd3
EDGER_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0	sim6	rep1	rd3
LIMMA_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0	sim6	rep1	rd3
ROSACE_tests	0.16784481341443366	0.00821962847279303	0.07907282590826895	0.7448627322045044	0	0.3202396804260985	0.953314659197012	0.005	sim6	rep1	rd3
SLR_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0.005	sim6	rep1	rd3
ENRICH2_tests	0.14039125431530494	0.03567318757192175	0.09132007233273055	0.7326154857800428	0	0.3941113870166726	0.7973856209150326	0.005	sim6	rep1	rd3
EDGER_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0.005	sim6	rep1	rd3
LIMMA_tests	0.06920927174091732	0.10685517014630938	0.00295906625020549	0.8209764918625678	0	0.04100227790432801	0.39309056956115784	0.005	sim6	rep1	rd3
ROSACE_tests	0.16965313167844814	0.00641131020877856	0.09690941969422982	0.7270261384185435	0	0.36355226641998145	0.9635854341736696	0.01	sim6	rep1	rd3
SLR_tests	0	0.1760644418872267	0	0.8239355581127733	0	NA	0	0.01	sim6	rep1	rd3
ENRICH2_tests	0.14367910570442216	0.03238533618280453	0.10134801906953804	0.7225875390432352	0	0.4136195907413619	0.8160597572362278	0.01	sim6	rep1	rd3
EDGER_tests	0.00221929968765411	0.1738451421995726	0	0.8239355581127733	0	0	0.01260504201680672	0.01	sim6	rep1	rd3
