test_cutoff	FP	TP	n_ctrl	n_sig	method
0.01	0.09468085106382979	0.3293233082706767	940	665	Naive
0.02	0.14361702127659576	0.4255639097744361	940	665	Naive
0.03	0.19574468085106383	0.49624060150375937	940	665	Naive
0.04	0.24148936170212765	0.5548872180451128	940	665	Naive
0.05	0.2734042553191489	0.6030075187969924	940	665	Naive
0.06	0.30531914893617024	0.6330827067669172	940	665	Naive
0.07	0.3393617021276596	0.6661654135338346	940	665	Naive
0.08	0.3659574468085106	0.6887218045112782	940	665	Naive
0.09	0.39361702127659576	0.6992481203007519	940	665	Naive
0.1	0.4095744680851064	0.7218045112781954	940	665	Naive
0.11	0.4297872340425532	0.7308270676691729	940	665	Naive
0.12	0.44361702127659575	0.7413533834586467	940	665	Naive
0.13	0.4595744680851064	0.7533834586466165	940	665	Naive
0.14	0.475531914893617	0.7578947368421053	940	665	Naive
0.15	0.4925531914893617	0.7759398496240602	940	665	Naive
0.16	0.5053191489361702	0.7819548872180451	940	665	Naive
0.17	0.5138297872340426	0.7879699248120301	940	665	Naive
0.18	0.5255319148936171	0.8	940	665	Naive
0.19	0.5404255319148936	0.8045112781954887	940	665	Naive
0.2	0.5531914893617021	0.8075187969924812	940	665	Naive
0	0	0	940	665	mutscan(edgeR)
0.01	0.0627659574468085	0.26165413533834586	940	665	mutscan(edgeR)
0.02	0.1276595744680851	0.35789473684210527	940	665	mutscan(edgeR)
0.03	0.18829787234042553	0.4406015037593985	940	665	mutscan(edgeR)
0.04	0.22021276595744682	0.48270676691729325	940	665	mutscan(edgeR)
0.05	0.24893617021276596	0.518796992481203	940	665	mutscan(edgeR)
0.06	0.26276595744680853	0.5503759398496241	940	665	mutscan(edgeR)
0.07	0.28829787234042553	0.5804511278195489	940	665	mutscan(edgeR)
0.08	0.30851063829787234	0.606015037593985	940	665	mutscan(edgeR)
0.09	0.3223404255319149	0.6330827067669172	940	665	mutscan(edgeR)
0.1	0.3446808510638298	0.643609022556391	940	665	mutscan(edgeR)
0.11	0.35638297872340424	0.6541353383458647	940	665	mutscan(edgeR)
0.12	0.37127659574468086	0.6736842105263158	940	665	mutscan(edgeR)
0.13	0.3840425531914894	0.687218045112782	940	665	mutscan(edgeR)
0.14	0.39574468085106385	0.6932330827067669	940	665	mutscan(edgeR)
0.15	0.4074468085106383	0.7112781954887218	940	665	mutscan(edgeR)
0.16	0.4127659574468085	0.7157894736842105	940	665	mutscan(edgeR)
