test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
SLR_tests	0.19142242093061765	0.01026660043053485	0.03609869183639675	0.7622122868024508	0	0.1586608442503639	0.949096880131363	0.05	sim7	rep3	rd1	pos
EDGER_tests	0.2008610697135287	8.279516476237788e-4	0.00422255340288127	0.7940884252359662	0	0.02058942268873637	0.9958949096880132	0.05	sim7	rep3	rd1	pos
LIMMA_tests	0.20144063586686536	2.4838549428713363e-4	0.00505050505050505	0.7932604735883424	0	0.02445870088211708	0.998768472906404	0.05	sim7	rep3	rd1	pos
DIMSUM_tests	0.20168902136115252	0	0.04918032786885246	0.7491306507699951	0	0.196039603960396	1	0.05	sim7	rep3	rd1	pos
ENRICH2_tests	0.201357840702103	3.311806590495115e-4	0.11905944692829938	0.6792515317105481	0	0.37157622739018087	0.9983579638752051	0.1	sim7	rep3	rd1	pos
ROSACE_tests	0.20168902136115252	0	0.1077165093558536	0.6905944692829938	0	0.3481402194273481	1	0.1	sim7	rep3	rd1	pos
ROSACENP_tests	0.20160622619639013	8.279516476237788e-5	0.13743997350554726	0.6608710051333002	0	0.4053724053724054	0.9995894909688012	0.1	sim7	rep3	rd1	pos
SLR_tests	0.19829441960589503	0.00339460175525749	0.05596953137936744	0.74234144725948	0	0.22012373819602735	0.983169129720854	0.1	sim7	rep3	rd1	pos
EDGER_tests	0.20144063586686536	2.4838549428713363e-4	0.01034939559529723	0.7879615830435502	0	0.04886630179827991	0.998768472906404	0.1	sim7	rep3	rd1	pos
LIMMA_tests	0.20152343103162776	1.6559032952475575e-4	0.00919026328862394	0.7891207153502235	0	0.04361493123772102	0.9991789819376026	0.1	sim7	rep3	rd1	pos
DIMSUM_tests	0.20168902136115252	0	0.09372412651101177	0.7045868521278358	0	0.31726457399103136	1	0.1	sim7	rep3	rd1	pos
ENRICH2_tests	0.1879450240105978	0.00157310813048517	0.053899652260308	0.756582215598609	0	0.22286888052036977	0.9916994320664048	0.005	sim8	rep3	rd1	pos
ROSACE_tests	0.18951813214108296	0	0.01250206987911906	0.797979797979798	0	0.06188524590163934	1	0.005	sim8	rep3	rd1	pos
ROSACENP_tests	0.18926974664679583	2.4838549428713363e-4	0.02152674283821825	0.7889551250206988	0	0.1021209740769835	0.9986893840104848	0.005	sim8	rep3	rd1	pos
SLR_tests	0.0987746315615168	0.09074350057956616	0.00662361318099023	0.8038582546779268	0	0.06284367635506678	0.5211882918304936	0.005	sim8	rep3	rd1	pos
EDGER_tests	0.18695148203344925	0.00256665010763371	5.795661533366451e-4	0.8099023017055804	0	0.00309050772626931	0.9864569681083444	0.005	sim8	rep3	rd1	pos
LIMMA_tests	0.1886073853286968	9.107468123861566e-4	4.139758238118894e-4	0.8100678920351051	0	0.00219010074463425	0.9951944080384448	0.005	sim8	rep3	rd1	pos
DIMSUM_tests	0.1894353369763206	8.279516476237788e-5	0.00463652922669316	0.8058453386322239	0	0.02389078498293515	0.999563128003495	0.005	sim8	rep3	rd1	pos
ENRICH2_tests	0.1885245901639344	9.935419771485343e-4	0.06217916873654578	0.7483026991223712	0	0.24801849405548215	0.9947575360419396	0.01	sim8	rep3	rd1	pos
ROSACE_tests	0.18951813214108296	0	0.01937406855439642	0.7911077993045206	0	0.09274673008323424	1	0.01	sim8	rep3	rd1	pos
ROSACENP_tests	0.18926974664679583	2.4838549428713363e-4	0.03013743997350555	0.7803444278854115	0	0.13735849056603774	0.9986893840104848	0.01	sim8	rep3	rd1	pos
SLR_tests	0.13305182977314126	0.05646630236794171	0.0115913230667329	0.7988905447921841	0	0.08013737836290784	0.7020532983835736	0.01	sim8	rep3	rd1	pos
EDGER_tests	0.1875310481867859	0.00198708395429706	9.107468123861566e-4	0.8095711210465308	0	0.00483304042179261	0.9895150720838796	0.01	sim8	rep3	rd1	pos
LIMMA_tests	0.1888557708229839	6.62361318099023e-4	7.451564828614009e-4	0.8097367113760556	0	0.00393013100436681	0.9965050240279598	0.01	sim8	rep3	rd1	pos
DIMSUM_tests	0.1894353369763206	8.279516476237788e-5	0.0093558536181487	0.8011260142407683	0	0.0470637234485631	0.999563128003495	0.01	sim8	rep3	rd1	pos
ENRICH2_tests	0.1893525418115582	1.6559032952475575e-4	0.09099188607385328	0.7194899817850637	0	0.32457176609568816	0.99912625600699	0.05	sim8	rep3	rd1	pos
ROSACE_tests	0.18951813214108296	0	0.05903295247557542	0.7514489153833416	0	0.23750832778147904	1	0.05	sim8	rep3	rd1	pos
ROSACENP_tests	0.18951813214108296	0	0.08138764696141745	0.7290942208974995	0	0.3004278728606357	1	0.05	sim8	rep3	rd1	pos
SLR_tests	0.17974830269912237	0.00976982944196059	0.03245570458685213	0.7780261632720649	0	0.15294576667967227	0.9484491044124072	0.05	sim8	rep3	rd1	pos
EDGER_tests	0.18877297565822157	7.451564828614009e-4	0.00488491472098029	0.8055969531379368	0	0.02522445489525438	0.9960681520314548	0.05	sim8	rep3	rd1	pos
LIMMA_tests	0.1894353369763206	8.279516476237788e-5	0.00314621626097035	0.8073356515979467	0	0.01633705932932072	0.999563128003495	0.05	sim8	rep3	rd1	pos
DIMSUM_tests	0.18951813214108296	0	0.04504056963073356	0.7654412982281835	0	0.19202259089304624	1	0.05	sim8	rep3	rd1	pos
ENRICH2_tests	0.1894353369763206	8.279516476237788e-5	0.11541645967875476	0.6950654081801623	0	0.378598587724063	0.999563128003495	0.1	sim8	rep3	rd1	pos
ROSACE_tests	0.18951813214108296	0	0.1048186785891704	0.7056631892697467	0	0.3561181434599156	1	0.1	sim8	rep3	rd1	pos
ROSACENP_tests	0.18951813214108296	0	0.13578407021029973	0.6746977976486174	0	0.4174090099261899	1	0.1	sim8	rep3	rd1	pos
SLR_tests	0.18662030137439972	0.00289783076668322	0.05489319423745653	0.7555886736214605	0	0.22728830990743917	0.984709480122324	0.1	sim8	rep3	rd1	pos
EDGER_tests	0.1893525418115582	1.6559032952475575e-4	0.01059778108958436	0.7998840867693326	0	0.05300207039337474	0.99912625600699	0.1	sim8	rep3	rd1	pos
LIMMA_tests	0.18951813214108296	0	0.00687199867527736	0.8036098691836396	0	0.03499156829679596	1	0.1	sim8	rep3	rd1	pos
DIMSUM_tests	0.18951813214108296	0	0.08734889882430866	0.7231329690346083	0	0.31549043062200954	1	0.1	sim8	rep3	rd1	pos
ENRICH2_tests	0.19266434840205332	0.00206987911905944	0.05580394104984269	0.7494618314290445	0	0.22459180273242252	0.9893707482993196	0.005	sim9	rep3	rd1	pos
ROSACE_tests	0.19473422752111277	0	0.01390958768007948	0.7913561847988078	0	0.06666666666666667	1	0.005	sim9	rep3	rd1	pos
ROSACENP_tests	0.19440304686206325	3.311806590495115e-4	0.02343103162775293	0.7818347408511342	0	0.10756366400608136	0.9982993197278912	0.005	sim9	rep3	rd1	pos
SLR_tests	0.09985096870342772	0.09488325881768504	0.00678920351051498	0.7984765689683723	0	0.06366459627329192	0.5127551020408163	0.005	sim9	rep3	rd1	pos
EDGER_tests	0.19150521609538004	0.00322901142573273	3.311806590495115e-4	0.8049345918198377	0	0.00172637030643072	0.9834183673469388	0.005	sim9	rep3	rd1	pos
LIMMA_tests	0.193906275873489	8.279516476237788e-4	8.279516476237788e-4	0.8044378208312635	0	0.0042517006802721	0.995748299319728	0.005	sim9	rep3	rd1	pos
DIMSUM_tests	0.19448584202682564	2.4838549428713363e-4	0.00662361318099023	0.798642159297897	0	0.03293536434746809	0.9987244897959184	0.005	sim9	rep3	rd1	pos
ENRICH2_tests	0.1930783242258652	0.00165590329524755	0.06383507203179334	0.7414307004470939	0	0.24846922333225913	0.9914965986394556	0.01	sim9	rep3	rd1	pos
ROSACE_tests	0.19473422752111277	0	0.02210630899155489	0.7831594634873323	0	0.10194730813287514	1	0.01	sim9	rep3	rd1	pos
ROSACENP_tests	0.19440304686206325	3.311806590495115e-4	0.03568471601258486	0.7695810564663024	0	0.15509175962576466	0.9982993197278912	0.01	sim9	rep3	rd1	pos
SLR_tests	0.13429375724457693	0.06044047027653585	0.01183970856102003	0.7934260639178672	0	0.0810198300283286	0.6896258503401361	0.01	sim9	rep3	rd1	pos
EDGER_tests	0.19249875807252856	0.0022354694485842	0.00132472263619804	0.8039410498426892	0	0.00683468603161042	0.9885204081632653	0.01	sim9	rep3	rd1	pos
LIMMA_tests	0.19415466136777612	5.795661533366451e-4	0.00124192747143566	0.8040238450074516	0	0.00635593220338983	0.9970238095238096	0.01	sim9	rep3	rd1	pos
DIMSUM_tests	0.19448584202682564	2.4838549428713363e-4	0.01059778108958436	0.7946679913893029	0	0.05167541380702462	0.9987244897959184	0.01	sim9	rep3	rd1	pos
ENRICH2_tests	0.193906275873489	8.279516476237788e-4	0.0976982944196059	0.7075674780592813	0	0.33503691084611015	0.995748299319728	0.05	sim9	rep3	rd1	pos
ROSACE_tests	0.19473422752111277	0	0.06822321576419937	0.7370425567146879	0	0.2594458438287154	1	0.05	sim9	rep3	rd1	pos
ROSACENP_tests	0.19448584202682564	2.4838549428713363e-4	0.09239940387481373	0.7128663686040735	0	0.3220779220779221	0.9987244897959184	0.05	sim9	rep3	rd1	pos
SLR_tests	0.1844676270905779	0.01026660043053485	0.0344427885411492	0.7708229839377381	0	0.1573373676248109	0.947278911564626	0.05	sim9	rep3	rd1	pos
EDGER_tests	0.193906275873489	8.279516476237788e-4	0.00538168570955456	0.7998840867693326	0	0.02700457000415455	0.995748299319728	0.05	sim9	rep3	rd1	pos
LIMMA_tests	0.19448584202682564	2.4838549428713363e-4	0.00488491472098029	0.8003808577579069	0	0.0245016611295681	0.9987244897959184	0.05	sim9	rep3	rd1	pos
DIMSUM_tests	0.194568637191588	1.6559032952475575e-4	0.04272230501738698	0.7625434674615003	0	0.18004187020237264	0.9991496598639455	0.05	sim9	rep3	rd1	pos
ENRICH2_tests	0.19415466136777612	5.795661533366451e-4	0.122040072859745	0.6832256996191423	0	0.3859649122807018	0.9970238095238096	0.1	sim9	rep3	rd1	pos
ROSACE_tests	0.19473422752111277	0	0.11641000165590328	0.688855770822984	0	0.3741351782863225	1	0.1	sim9	rep3	rd1	pos
ROSACENP_tests	0.194568637191588	1.6559032952475575e-4	0.14364961086272562	0.6616161616161617	0	0.4247246022031824	0.9991496598639455	0.1	sim9	rep3	rd1	pos
SLR_tests	0.19117403543633052	0.00356019208478224	0.05522437489650604	0.7500413975823812	0	0.2241263440860215	0.98171768707483	0.1	sim9	rep3	rd1	pos
EDGER_tests	0.19440304686206325	3.311806590495115e-4	0.0123364795495943	0.7929292929292929	0	0.05967160592711253	0.9982993197278912	0.1	sim9	rep3	rd1	pos
LIMMA_tests	0.19448584202682564	2.4838549428713363e-4	0.01026660043053485	0.7949991720483524	0	0.05014152850788516	0.9987244897959184	0.1	sim9	rep3	rd1	pos
DIMSUM_tests	0.194568637191588	1.6559032952475575e-4	0.08436827289286306	0.7208974995860242	0	0.30246363906203616	0.9991496598639455	0.1	sim9	rep3	rd1	pos
ENRICH2_tests	0.190842854777281	0.00563007120384169	0.04437820831263454	0.7591488657062427	0	0.18866596268919397	0.9713442899283606	0.005	sim1	rep3	rd3	pos
ROSACE_tests	0.19622454048683555	2.4838549428713363e-4	0.05770822983937738	0.7458188441795	0	0.22725790674926635	0.9987357774968396	0.005	sim1	rep3	rd3	pos
ROSACENP_tests	0.1948998178506375	0.00157310813048517	0.05812220566318927	0.745404868355688	0	0.22971204188481675	0.9919932574799832	0.005	sim1	rep3	rd3	pos
SLR_tests	0.17122040072859743	0.02525252525252525	0.00231826461334658	0.8012088094055307	0	0.01335877862595419	0.8714707121786768	0.005	sim1	rep3	rd3	pos
EDGER_tests	0.19076005961251863	0.00571286636860407	5.795661533366451e-4	0.8029475078655407	0	0.00302899177845088	0.9709228824273072	0.005	sim1	rep3	rd3	pos
LIMMA_tests	0.1923331677430038	0.00413975823811889	0.00339460175525749	0.8001324722636198	0	0.01734348561759729	0.978929624947324	0.005	sim1	rep3	rd3	pos
DIMSUM_tests	0.09331015068719986	0.10316277529392284	0.00157310813048517	0.8019539658883921	0	0.01657940663176265	0.4749262536873156	0.005	sim1	rep3	rd3	pos
ENRICH2_tests	0.1924159629077662	0.00405696307335651	0.05298890544792184	0.7505381685709555	0	0.21592442645074225	0.9793510324483776	0.01	sim1	rep3	rd3	pos
ROSACE_tests	0.19630733565159791	1.6559032952475575e-4	0.08171882762046696	0.7218082463984103	0	0.2939249553305539	0.999157184997893	0.01	sim1	rep3	rd3	pos
ROSACENP_tests	0.1953137936744494	0.00115913230667329	0.07882099685378374	0.7247060771650936	0	0.2875264270613108	0.9941002949852508	0.01	sim1	rep3	rd3	pos
SLR_tests	0.17941712204007285	0.01705580394104984	0.00496770988574267	0.7985593641331347	0	0.02694207453973956	0.9131900547829752	0.01	sim1	rep3	rd3	pos
EDGER_tests	0.1920019870839543	0.0044709388971684	0.00190428878953469	0.8016227852293426	0	0.00982066609735269	0.97724399494311	0.01	sim1	rep3	rd3	pos
LIMMA_tests	0.19291273389634045	0.00356019208478224	0.00513330021526742	0.7983937738036099	0	0.02591973244147157	0.9818794774546986	0.01	sim1	rep3	rd3	pos
DIMSUM_tests	0.1092068223215764	0.08726610365954628	0.00546448087431694	0.7980625931445604	0	0.04765342960288808	0.5558364938895912	0.01	sim1	rep3	rd3	pos
ENRICH2_tests	0.194568637191588	0.00190428878953469	0.08577579069382348	0.7177512833250538	0	0.305965741287655	0.9903076274757692	0.05	sim1	rep3	rd3	pos
ROSACE_tests	0.1964729259811227	0	0.17428382182480542	0.6292432521940718	0	0.4700759267530147	1	0.05	sim1	rep3	rd3	pos
ROSACENP_tests	0.19581056466302368	6.62361318099023e-4	0.15466136777612188	0.6488657062427554	0	0.4412945901252068	0.996628739991572	0.05	sim1	rep3	rd3	pos
SLR_tests	0.19109124027156815	0.00538168570955456	0.02260307998012916	0.7809239940387481	0	0.10577295621851994	0.9726085124315214	0.05	sim1	rep3	rd3	pos
EDGER_tests	0.1946514323563504	0.00182149362477231	0.00811392614671303	0.7954131478721642	0	0.04001633319722336	0.9907290349768224	0.05	sim1	rep3	rd3	pos
LIMMA_tests	0.19514820334492464	0.00132472263619804	0.02210630899155489	0.7814207650273224	0	0.1017530487804878	0.9932574799831436	0.05	sim1	rep3	rd3	pos
DIMSUM_tests	0.1479549594303693	0.04851796655075344	0.03113098195065408	0.7723960920682232	0	0.17383263985205732	0.753055204382638	0.05	sim1	rep3	rd3	pos
ENRICH2_tests	0.1953965888392118	0.00107633714191091	0.11235303858254678	0.6911740354363305	0	0.36507936507936506	0.9945217024863042	0.1	sim1	rep3	rd3	pos
ROSACE_tests	0.1964729259811227	0	0.2395264116575592	0.5640006623613181	0	0.5493733383972654	1	0.1	sim1	rep3	rd3	pos
ROSACENP_tests	0.1960589501573108	4.139758238118894e-4	0.2122040072859745	0.5913230667329028	0	0.5197728655445143	0.9978929624947324	0.1	sim1	rep3	rd3	pos
SLR_tests	0.19374068554396423	0.00273224043715847	0.03957608875641662	0.7639509852624606	0	0.16962384669978708	0.986093552465234	0.1	sim1	rep3	rd3	pos
EDGER_tests	0.19523099850968703	0.00124192747143566	0.01862891207153502	0.7848981619473423	0	0.08710801393728222	0.9936788874841972	0.1	sim1	rep3	rd3	pos
LIMMA_tests	0.19556217916873656	9.107468123861566e-4	0.04148037754595132	0.762046696472926	0	0.17499126790080335	0.9953645174884114	0.1	sim1	rep3	rd3	pos
DIMSUM_tests	0.16294088425235967	0.03353204172876304	0.06838880609372412	0.7351382679251531	0	0.29563350035790975	0.829329962073325	0.1	sim1	rep3	rd3	pos
ENRICH2_tests	0.20566318926974664	0.00819672131147541	0.04504056963073356	0.7410995197880443	0	0.17965653896961692	0.9616724738675958	0.005	sim10	rep3	rd3	pos
ROSACE_tests	0.21344593475741017	4.139758238118894e-4	0.06093724126511012	0.7252028481536679	0	0.22208811104405551	0.9980642663569492	0.005	sim10	rep3	rd3	pos
ROSACENP_tests	0.21162444113263784	0.0022354694485842	0.06002649445272396	0.726113594966054	0	0.22096921670222497	0.989547038327526	0.005	sim10	rep3	rd3	pos
SLR_tests	0.17991389302864713	0.03394601755257493	0.00157310813048517	0.7845669812882927	0	0.00866788321167883	0.8412698412698413	0.005	sim10	rep3	rd3	pos
EDGER_tests	0.2080642490478556	0.00579566153336645	1.6559032952475575e-4	0.7859744990892532	0	7.952286282306162e-4	0.97289972899729	0.005	sim10	rep3	rd3	pos
LIMMA_tests	0.21005133300215267	0.00380857757906938	0.00281503560192084	0.7833250538168571	0	0.0132244262932711	0.9821912504839334	0.005	sim10	rep3	rd3	pos
DIMSUM_tests	0.09223381354528896	0.1216260970359331	0.00264944527239609	0.7834906441463818	0	0.02792321116928446	0.4312814556716996	0.005	sim10	rep3	rd3	pos
ENRICH2_tests	0.20748468289451896	0.00637522768670309	0.05307170061268422	0.7330683888060937	0	0.20368605020654593	0.970189701897019	0.01	sim10	rep3	rd3	pos
ROSACE_tests	0.2136943202516973	1.6559032952475575e-4	0.08411988739857593	0.702020202020202	0	0.282457603558521	0.9992257065427796	0.01	sim10	rep3	rd3	pos
ROSACENP_tests	0.2122868024507369	0.00157310813048517	0.0785726113594966	0.7075674780592813	0	0.2701394819242812	0.9926442121564072	0.01	sim10	rep3	rd3	pos
SLR_tests	0.190180493459182	0.02367941712204007	0.00339460175525749	0.7827454876635205	0	0.01753635585970915	0.889276035617499	0.01	sim10	rep3	rd3	pos
EDGER_tests	0.20980294750786552	0.00405696307335651	5.795661533366451e-4	0.7855605232654413	0	0.00275482093663911	0.981029810298103	0.01	sim10	rep3	rd3	pos
LIMMA_tests	0.21054810399072693	0.00331180659049511	0.00612684219241596	0.780013247226362	0	0.02827665265571265	0.9845141308555942	0.01	sim10	rep3	rd3	pos
DIMSUM_tests	0.11276701440635868	0.1010928961748634	0.00529889054479218	0.7808411988739857	0	0.04488078541374474	0.5272938443670151	0.01	sim10	rep3	rd3	pos
ENRICH2_tests	0.2113760556383507	0.00248385494287133	0.08602417618811062	0.7001159132306674	0	0.2892538975501113	0.9883855981416956	0.05	sim10	rep3	rd3	pos
ROSACE_tests	0.2137771154164597	8.279516476237788e-5	0.18397085610200364	0.6021692333167743	0	0.4625312239800166	0.99961285327139	0.05	sim10	rep3	rd3	pos
ROSACENP_tests	0.2128663686040735	9.935419771485343e-4	0.1564000662361318	0.6297400231826461	0	0.423542600896861	0.9953542392566782	0.05	sim10	rep3	rd3	pos
SLR_tests	0.2062427554230833	0.00761715515813876	0.02078158635535684	0.7653585030634211	0	0.09153902261123267	0.9643825009678668	0.05	sim10	rep3	rd3	pos
EDGER_tests	0.2122040072859745	0.00165590329524755	0.00836231164100016	0.7777777777777778	0	0.03791291291291291	0.9922570654277972	0.05	sim10	rep3	rd3	pos
LIMMA_tests	0.21236959761549928	0.0014903129657228	0.02152674283821825	0.7646133465805597	0	0.0920353982300885	0.9930313588850176	0.05	sim10	rep3	rd3	pos
DIMSUM_tests	0.1578903792018546	0.05596953137936744	0.03013743997350555	0.7560026494452724	0	0.16028181417877588	0.7382888114595432	0.05	sim10	rep3	rd3	pos
ENRICH2_tests	0.2124523927802616	0.00140751780096042	0.10763371419109125	0.6785063752276868	0	0.33626487325400933	0.9934185056136275	0.1	sim10	rep3	rd3	pos
ROSACE_tests	0.2137771154164597	8.279516476237788e-5	0.2503725782414307	0.5357675111773472	0	0.5394220478059223	0.99961285327139	0.1	sim10	rep3	rd3	pos
ROSACENP_tests	0.21303195893359828	8.279516476237788e-4	0.2151846332174201	0.5709554562013578	0	0.5025135344160866	0.9961285327138986	0.1	sim10	rep3	rd3	pos
SLR_tests	0.21005133300215267	0.00380857757906938	0.04760721973836727	0.7385328696804107	0	0.18476863753213368	0.9821912504839334	0.1	sim10	rep3	rd3	pos
EDGER_tests	0.2127007782745488	0.00115913230667329	0.01904288789534691	0.7670972015234311	0	0.08217220435869953	0.994579945799458	0.1	sim10	rep3	rd3	pos
LIMMA_tests	0.21278357343931115	0.00107633714191091	0.04156317271071369	0.7445769167080643	0	0.16341145833333331	0.994967092528068	0.1	sim10	rep3	rd3	pos
DIMSUM_tests	0.17635370094386488	0.03750620963735718	0.06598774631561517	0.7201523431031628	0	0.2722924496071063	0.8246225319396051	0.1	sim10	rep3	rd3	pos
ENRICH2_tests	0.17461500248385495	0.00620963735717834	0.04934591819837721	0.7698294419605896	0	0.22033271719038816	0.9656593406593408	0.005	sim2	rep3	rd3	pos
ROSACE_tests	0.1807418446762709	8.279516476237788e-5	0.05514157973174367	0.764033780427223	0	0.23376623376623376	0.9995421245421248	0.005	sim2	rep3	rd3	pos
ROSACENP_tests	0.17916873654578572	0.00165590329524755	0.05596953137936744	0.7632058287795993	0	0.23802816901408452	0.9908424908424908	0.005	sim2	rep3	rd3	pos
SLR_tests	0.15283987415134956	0.02798476568968372	0.00206987911905944	0.8171054810399073	0	0.01336183858898984	0.8452380952380952	0.005	sim2	rep3	rd3	pos
EDGER_tests	0.17486338797814208	0.0059612518628912	4.139758238118894e-4	0.8187613843351548	0	0.00236183278223901	0.967032967032967	0.005	sim2	rep3	rd3	pos
LIMMA_tests	0.1770160622619639	0.00380857757906938	0.00248385494287133	0.8166915052160953	0	0.01383763837638376	0.9789377289377288	0.005	sim2	rep3	rd3	pos
DIMSUM_tests	0.08544461003477397	0.09538002980625931	0.00248385494287133	0.8166915052160953	0	0.02824858757062147	0.4725274725274725	0.005	sim2	rep3	rd3	pos
ENRICH2_tests	0.17643649610862724	0.00438814373240602	0.05663189269746647	0.7625434674615003	0	0.2429840142095915	0.9757326007326008	0.01	sim2	rep3	rd3	pos
ROSACE_tests	0.1807418446762709	8.279516476237788e-5	0.07882099685378374	0.740354363305183	0	0.3036682615629984	0.9995421245421248	0.01	sim2	rep3	rd3	pos
ROSACENP_tests	0.17991389302864713	9.107468123861566e-4	0.07733068388806094	0.7418446762709058	0	0.30061152236884453	0.99496336996337	0.01	sim2	rep3	rd3	pos
SLR_tests	0.16161616161616163	0.01920847822487166	0.00471932439145553	0.8144560357675111	0	0.02837232453957192	0.8937728937728937	0.01	sim2	rep3	rd3	pos
EDGER_tests	0.17651929127338964	0.00430534856764365	9.935419771485343e-4	0.8181818181818182	0	0.00559701492537313	0.9761904761904764	0.01	sim2	rep3	rd3	pos
LIMMA_tests	0.1781751945686372	0.00264944527239609	0.00389137274383176	0.815283987415135	0	0.02137335152341973	0.9853479853479852	0.01	sim2	rep3	rd3	pos
DIMSUM_tests	0.0996025832091406	0.08122205663189269	0.00480211955621791	0.8143732406027488	0	0.04599524187153053	0.5508241758241759	0.01	sim2	rep3	rd3	pos
ENRICH2_tests	0.17908594138102335	0.00173869846000993	0.08469945355191257	0.7344759066070542	0	0.3210922787193974	0.9903846153846154	0.05	sim2	rep3	rd3	pos
ROSACE_tests	0.18082463984103328	0	0.1737042556714688	0.6454711044874979	0	0.489957963568426	1	0.05	sim2	rep3	rd3	pos
ROSACENP_tests	0.18024507368769663	5.795661533366451e-4	0.15805596953137938	0.6611193906275874	0	0.4672050905531082	0.9967948717948718	0.05	sim2	rep3	rd3	pos
SLR_tests	0.1736214605067064	0.00720317933432687	0.0194568637191588	0.799718496439808	0	0.10077186963979416	0.9601648351648352	0.05	sim2	rep3	rd3	pos
EDGER_tests	0.1795827123695976	0.00124192747143566	0.00852790197052492	0.8106474581884417	0	0.04533450704225353	0.9931318681318682	0.05	sim2	rep3	rd3	pos
LIMMA_tests	0.1799966881934095	8.279516476237788e-4	0.01573108130485179	0.803444278854115	0	0.08037225042301185	0.9954212454212454	0.05	sim2	rep3	rd3	pos
DIMSUM_tests	0.13537009438648784	0.04545454545454545	0.03113098195065408	0.7880443782083126	0	0.1869716558925907	0.7486263736263736	0.05	sim2	rep3	rd3	pos
ENRICH2_tests	0.1795827123695976	0.00124192747143566	0.10986918363967545	0.7093061765192913	0	0.3795766590389016	0.9931318681318682	0.1	sim2	rep3	rd3	pos
ROSACE_tests	0.18082463984103328	0	0.2361318099023017	0.583043550256665	0	0.5663224781572677	1	0.1	sim2	rep3	rd3	pos
ROSACENP_tests	0.18065904951150852	1.6559032952475575e-4	0.2136943202516973	0.6054810399072694	0	0.5418853663657359	0.9990842490842492	0.1	sim2	rep3	rd3	pos
SLR_tests	0.1774300380857758	0.00339460175525749	0.04023845007451564	0.7789369100844511	0	0.18486116394066185	0.9812271062271062	0.1	sim2	rep3	rd3	pos
EDGER_tests	0.18032786885245905	4.967709885742673e-4	0.01689021361152509	0.8022851465474417	0	0.08564231738035265	0.9972527472527472	0.1	sim2	rep3	rd3	pos
LIMMA_tests	0.18049345918198376	3.311806590495115e-4	0.03063421096207981	0.7885411491968869	0	0.14509803921568626	0.998168498168498	0.1	sim2	rep3	rd3	pos
DIMSUM_tests	0.14985924821990396	0.03096539162112932	0.07136943202516972	0.747805928133797	0	0.3226047904191616	0.8287545787545788	0.1	sim2	rep3	rd3	pos
ENRICH2_tests	0.18529557873820168	0.0059612518628912	0.04686206325550587	0.7618811061434012	0	0.20185449358059915	0.9688311688311688	0.005	sim3	rep3	rd3	pos
ROSACE_tests	0.19100844510680576	2.4838549428713363e-4	0.05439642324888227	0.7543467461500248	0	0.2216599190283401	0.9987012987012988	0.005	sim3	rep3	rd3	pos
ROSACENP_tests	0.1894353369763206	0.00182149362477231	0.05572114588508031	0.7530220235138267	0	0.22728807835190817	0.9904761904761904	0.005	sim3	rep3	rd3	pos
SLR_tests	0.16186454711044876	0.02939228349064414	0.00215267428382182	0.8065904951150853	0	0.01312468450277637	0.8463203463203463	0.005	sim3	rep3	rd3	pos
EDGER_tests	0.18579234972677597	0.00546448087431694	4.139758238118894e-4	0.8083291935750953	0	0.00222321031569586	0.9714285714285714	0.005	sim3	rep3	rd3	pos
LIMMA_tests	0.18802781917536016	0.00322901142573273	0.0014903129657228	0.8072528564331843	0	0.00786369593709043	0.9831168831168832	0.005	sim3	rep3	rd3	pos
DIMSUM_tests	0.09836065573770492	0.09289617486338798	0.00389137274383176	0.8048517966550753	0	0.03805668016194332	0.5142857142857143	0.005	sim3	rep3	rd3	pos
ENRICH2_tests	0.186454711044875	0.00480211955621791	0.05373406193078324	0.7550091074681239	0	0.22371596001378835	0.9748917748917748	0.01	sim3	rep3	rd3	pos
ROSACE_tests	0.19109124027156815	1.6559032952475575e-4	0.07699950322901143	0.7317436661698957	0	0.28721432983323036	0.9991341991341992	0.01	sim3	rep3	rd3	pos
ROSACENP_tests	0.18951813214108296	0.00173869846000993	0.07608875641662527	0.7326544129822818	0	0.2864713216957606	0.990909090909091	0.01	sim3	rep3	rd3	pos
SLR_tests	0.17196555721145884	0.01929127338963404	0.00356019208478224	0.8051829773141248	0	0.02028301886792452	0.8991341991341991	0.01	sim3	rep3	rd3	pos
EDGER_tests	0.18719986752773635	0.00405696307335651	9.107468123861566e-4	0.807832422586521	0	0.00484154929577464	0.9787878787878788	0.01	sim3	rep3	rd3	pos
LIMMA_tests	0.18835899983440968	0.00289783076668322	0.00289783076668322	0.8058453386322239	0	0.01515151515151515	0.9848484848484848	0.01	sim3	rep3	rd3	pos
DIMSUM_tests	0.11442291770160624	0.07683391289948667	0.00662361318099023	0.8021195562179169	0	0.05471956224350205	0.5982683982683983	0.01	sim3	rep3	rd3	pos
ENRICH2_tests	0.18918695148203343	0.00206987911905944	0.08527901970524922	0.7234641496936579	0	0.31070889894419307	0.9891774891774892	0.05	sim3	rep3	rd3	pos
ROSACE_tests	0.19117403543633052	8.279516476237788e-5	0.17271071369432026	0.6360324557045869	0	0.4746302616609784	0.9995670995670995	0.05	sim3	rep3	rd3	pos
ROSACENP_tests	0.19076005961251863	4.967709885742673e-4	0.15201192250372578	0.6567312468951814	0	0.44347826086956527	0.9974025974025974	0.05	sim3	rep3	rd3	pos
